//NAME,FILENAME,U,V,WIDTH,HEIGHT,FLAGS
spr_pip_six_selected_e2,ui_ingame_pip_six_selected_parch.tga,0,0,36,36,0

// pip buttons (third meta-epoch -- metal),,,,,,
spr_pip_copy_from_e3,ui_ingame_pip_copy_from_metal.tga,0,0,32,32,0
spr_pip_copy_from_p_e3,ui_ingame_pip_copy_from_pressed_metal.tga,0,0,32,32,0
spr_pip_swap_e3,ui_ingame_pip_swap_metal.tga,0,0,32,32,0
spr_pip_swap_p_e3,ui_ingame_pip_swap_pressed_metal.tga,0,0,32,32,0
spr_pip_cycle_e3,ui_ingame_pip_cycle_off_metal.tga,0,0,36,36,0
spr_pip_cycle_roll_e3,ui_ingame_pip_cycle_off_rollover_metal.tga,0,0,36,36,0
spr_pip_cycle_on_e3,ui_ingame_pip_cycle_on_metal.tga,0,0,36,36,0
spr_pip_cycle_on_roll_e3,ui_ingame_pip_cycle_on_rollover_metal.tga,0,0,36,36,0
spr_pip_flare_unset_e3,ui_ingame_pip_flare_unset_metal.tga,0,0,36,36,0
spr_pip_flare_set_e3,ui_ingame_pip_flare_set_metal.tga,0,0,36,36,0
spr_pip_flare_selected_e3,ui_ingame_pip_flare_selected_metal.tga,0,0,36,36,0
spr_pip_one_unset_e3,ui_ingame_pip_one_unset_metal.tga,0,0,36,36,0
spr_pip_one_set_e3,ui_ingame_pip_one_set_metal.tga,0,0,36,36,0
spr_pip_one_selected_e3,ui_ingame_pip_one_selected_metal.tga,0,0,36,36,0
spr_pip_two_unset_e3,ui_ingame_pip_two_unset_metal.tga,0,0,36,36,0
spr_pip_two_set_e3,ui_ingame_pip_two_set_metal.tga,0,0,36,36,0
spr_pip_two_selected_e3,ui_ingame_pip_two_selected_metal.tga,0,0,36,36,0
spr_pip_three_unset_e3,ui_ingame_pip_three_unset_metal.tga,0,0,36,36,0
spr_pip_three_set_e3,ui_ingame_pip_three_set_metal.tga,0,0,36,36,0
spr_pip_three_selected_e3,ui_ingame_pip_three_selected_metal.tga,0,0,36,36,0
spr_pip_four_unset_e3,ui_ingame_pip_four_unset_metal.tga,0,0,36,36,0
spr_pip_four_set_e3,ui_ingame_pip_four_set_metal.tga,0,0,36,36,0
spr_pip_four_selected_e3,ui_ingame_pip_four_selected_metal.tga,0,0,36,36,0
spr_pip_five_unset_e3,ui_ingame_pip_five_unset_metal.tga,0,0,36,36,0
spr_pip_five_set_e3,ui_ingame_pip_five_set_metal.tga,0,0,36,36,0
spr_pip_five_selected_e3,ui_ingame_pip_five_selected_metal.tga,0,0,36,36,0
spr_pip_six_unset_e3,ui_ingame_pip_six_unset_metal.tga,0,0,36,36,0
spr_pip_six_set_e3,ui_ingame_pip_six_set_metal.tga,0,0,36,36,0
spr_pip_six_selected_e3,ui_ingame_pip_six_selected_metal.tga,0,0,36,36,0

// pip buttons (glass versions used on fullmap),,,,,,
//spr_pip_cycle_glass,ui_ingame_pip_cycle_off_glass.tga,0,0,38,38,0
//spr_pip_cycle_roll_glass,ui_ingame_pip_cycle_off_rollover_glass.tga,0,0,38,38,0
//spr_pip_cycle_on_glass,ui_ingame_pip_cycle_on_glass.tga,0,0,38,38,0
//spr_pip_cycle_on_roll_glass,ui_ingame_pip_cycle_on_rollover_glass.tga,0,0,38,38,0
//spr_pip_flare_unset_glass,ui_ingame_pip_flare_unset_glass.tga,0,0,38,38,0
//spr_pip_flare_set_glass,ui_ingame_pip_flare_set_glass.tga,0,0,38,38,0
//spr_pip_flare_selected_glass,ui_ingame_pip_flare_selected_glass.tga,0,0,38,38,0
//spr_pip_one_unset_glass,ui_ingame_pip_one_unset_glass.tga,0,0,38,38,0
//spr_pip_one_set_glass,ui_ingame_pip_one_set_glass.tga,0,0,38,38,0
//spr_pip_one_selected_glass,ui_ingame_pip_one_selected_glass.tga,0,0,38,38,0
//spr_pip_two_unset_glass,ui_ingame_pip_two_unset_glass.tga,0,0,38,38,0
//spr_pip_two_set_glass,ui_ingame_pip_two_set_glass.tga,0,0,38,38,0
//spr_pip_two_selected_glass,ui_ingame_pip_two_selected_glass.tga,0,0,38,38,0
//spr_pip_three_unset_glass,ui_ingame_pip_three_unset_glass.tga,0,0,38,38,0
//spr_pip_three_set_glass,ui_ingame_pip_three_set_glass.tga,0,0,38,38,0
//spr_pip_three_selected_glass,ui_ingame_pip_three_selected_glass.tga,0,0,38,38,0
//spr_pip_four_unset_glass,ui_ingame_pip_four_unset_glass.tga,0,0,38,38,0
//spr_pip_four_set_glass,ui_ingame_pip_four_set_glass.tga,0,0,38,38,0
//spr_pip_four_selected_glass,ui_ingame_pip_four_selected_glass.tga,0,0,38,38,0
//spr_pip_five_unset_glass,ui_ingame_pip_five_unset_glass.tga,0,0,38,38,0
//spr_pip_five_set_glass,ui_ingame_pip_five_set_glass.tga,0,0,38,38,0
//spr_pip_five_selected_glass,ui_ingame_pip_five_selected_glass.tga,0,0,38,38,0
//spr_pip_six_unset_glass,ui_ingame_pip_six_unset_glass.tga,0,0,38,38,0
//spr_pip_six_set_glass,ui_ingame_pip_six_set_glass.tga,0,0,38,38,0
//spr_pip_six_selected_glass,ui_ingame_pip_six_selected_glass.tga,0,0,38,38,0



// epoch progress bar,,,,,,
spr_game_epoch_progress,ui_ingame_epoch_progress_fill.tga,0,0,1,16,0
spr_game_epoch_progress_empty,ui_empty.tga,0,0,1,1,0




ui_whitepixel,ui_whitepixel.tga,0,0,32,32,0

// Icons,,,,,,
icon_resource_food,icon_resource_food.tga,0,0,64,64,0
icon_resource_wood,icon_resource_wood.tga,0,0,64,64,0
icon_resource_stone,icon_resource_stone.tga,0,0,64,64,0
icon_resource_gold,icon_resource_gold.tga,0,0,64,64,0
icon_resource_tin,icon_resource_tin.tga,0,0,64,64,0
icon_resource_iron,icon_resource_iron.tga,0,0,64,64,0
icon_resource_saltpeter,icon_resource_saltpeter.tga,0,0,64,64,0
icon_resource_oil,icon_resource_oil.tga,0,0,64,64,0
icon_resource_uranium,icon_resource_uranium.tga,0,0,64,64,0
icon_resource_tech,icon_resource_tech.tga,0,0,64,64,0
icon_resource_popcap,icon_population.tga,0,0,64,64,0
icon_resource_territories,icon_resource_territories.tga,0,0,64,64,0


icon_progress_green,icon_progressGreen.tga,0,0,64,64,0
icon_progress_red,icon_progressRed.tga,0,0,64,64,0

icon_crown,icon_crown.tga,0,0,64,64,0
icon_crown_checked,icon_crown.tga,64,0,64,64,0


// unit button overlays,,,,,,
spr_unitoverlay_hurtunit,ui_ingame_hurtunitoverlay.tga,0,0,77,60,0
spr_unitoverlay_selected,ui_ingame_selectedunitoverlay.tga,0,0,64,64,0
spr_unitoverlay_bevel,spr_unitoverlay_bevel.tga,0,0,64,64,0
spr_unitoverlay_bevel_press,spr_unitoverlay_bevel_pressed.tga,0,0,64,64,0

spr_unitoverlay_autocast_off,ui_autocast_off.tga,0,0,77,60,0


//Endgame banners,,,,,,
spr_bkg_banner_win,banner_win.tga,0,0,256,64,0
spr_bkg_banner_lose,banner_lose.tga,0,0,256,64,0
spr_bkg_endgame_win_1_we,ui_endgame_win_1_we.tga,0,0,768,512,0
spr_bkg_endgame_win_2_we,ui_endgame_win_2_we.tga,0,0,768,512,0
spr_bkg_endgame_win_3_we,ui_endgame_win_3_we.tga,0,0,768,512,0
spr_bkg_endgame_win_4_we,ui_endgame_win_4_we.tga,0,0,768,512,0
spr_bkg_endgame_win_5_we,ui_endgame_win_5_we.tga,0,0,768,512,0
spr_bkg_endgame_win_1_fe,ui_endgame_win_1_fe.tga,0,0,768,512,0
spr_bkg_endgame_win_2_fe,ui_endgame_win_2_fe.tga,0,0,768,512,0
spr_bkg_endgame_win_3_fe,ui_endgame_win_3_fe.tga,0,0,768,512,0
spr_bkg_endgame_win_4_fe,ui_endgame_win_4_fe.tga,0,0,768,512,0
spr_bkg_endgame_win_5_fe,ui_endgame_win_5_fe.tga,0,0,768,512,0
spr_bkg_endgame_win_1_me,ui_endgame_win_1_me.tga,0,0,768,512,0
spr_bkg_endgame_win_2_me,ui_endgame_win_2_me.tga,0,0,768,512,0
spr_bkg_endgame_win_3_me,ui_endgame_win_3_me.tga,0,0,768,512,0
spr_bkg_endgame_win_4_me,ui_endgame_win_4_me.tga,0,0,768,512,0
spr_bkg_endgame_win_5_me,ui_endgame_win_5_me.tga,0,0,768,512,0
spr_bkg_endgame_win_1_am,ui_endgame_win_1_am.tga,0,0,768,512,0
spr_bkg_endgame_win_2_am,ui_endgame_win_2_am.tga,0,0,768,512,0
spr_bkg_endgame_win_3_am,ui_endgame_win_3_am.tga,0,0,768,512,0
spr_bkg_endgame_win_4_am,ui_endgame_win_4_am.tga,0,0,768,512,0
spr_bkg_endgame_win_5_am,ui_endgame_win_5_am.tga,0,0,768,512,0
spr_bkg_endgame_lose_1_we,ui_endgame_lose_1_we.tga,0,0,768,512,0
spr_bkg_endgame_lose_2_we,ui_endgame_lose_2_we.tga,0,0,768,512,0
spr_bkg_endgame_lose_3_we,ui_endgame_lose_3_we.tga,0,0,768,512,0
spr_bkg_endgame_lose_4_we,ui_endgame_lose_4_we.tga,0,0,768,512,0
spr_bkg_endgame_lose_5_we,ui_endgame_lose_5_we.tga,0,0,768,512,0
spr_bkg_endgame_lose_1_fe,ui_endgame_lose_1_fe.tga,0,0,768,512,0
spr_bkg_endgame_lose_2_fe,ui_endgame_lose_2_fe.tga,0,0,768,512,0
spr_bkg_endgame_lose_3_fe,ui_endgame_lose_3_fe.tga,0,0,768,512,0
spr_bkg_endgame_lose_4_fe,ui_endgame_lose_4_fe.tga,0,0,768,512,0
spr_bkg_endgame_lose_5_fe,ui_endgame_lose_5_fe.tga,0,0,768,512,0
spr_bkg_endgame_lose_1_me,ui_endgame_lose_1_me.tga,0,0,768,512,0
spr_bkg_endgame_lose_2_me,ui_endgame_lose_2_me.tga,0,0,768,512,0
spr_bkg_endgame_lose_3_me,ui_endgame_lose_3_me.tga,0,0,768,512,0
spr_bkg_endgame_lose_4_me,ui_endgame_lose_4_me.tga,0,0,768,512,0
spr_bkg_endgame_lose_5_me,ui_endgame_lose_5_me.tga,0,0,768,512,0
spr_bkg_endgame_lose_1_am,ui_endgame_lose_1_am.tga,0,0,768,512,0
spr_bkg_endgame_lose_2_am,ui_endgame_lose_2_am.tga,0,0,768,512,0
spr_bkg_endgame_lose_3_am,ui_endgame_lose_3_am.tga,0,0,768,512,0
spr_bkg_endgame_lose_4_am,ui_endgame_lose_4_am.tga,0,0,768,512,0
spr_bkg_endgame_lose_5_am,ui_endgame_lose_5_am.tga,0,0,768,512,0
spr_bkg_endgame_win_3_we_demo,ui_endgame_win_we_demo.tga,0,0,768,512,0
spr_bkg_endgame_win_3_fe_demo,ui_endgame_win_fe_demo.tga,0,0,768,512,0
spr_bkg_endgame_lose_3_we_demo,ui_endgame_lose_we_demo.tga,0,0,768,512,0
spr_bkg_endgame_lose_3_fe_demo,ui_endgame_lose_fe_demo.tga,0,0,768,512,0


//Region power icons (normal state- pressed state - uncharged state),,,,,,
spr_regionpower_off,icon_regionpower_default.tga,30,30,67,67,0
icon_regionpower_favorofgods,icon_regionpower_favorofthegods.tga,25,25,77,77,0
icon_regionpower_favorofgods_p,icon_regionpower_favorofthegods_pressed.tga,25,25,77,77,0
icon_regionpower_favorofgods_u,icon_regionpower_favorofthegods_uncharged.tga,25,25,77,77,0
icon_regionpower_citadel,icon_regionpower_citadel.tga,25,25,77,77,0
icon_regionpower_citadel_p,icon_regionpower_citadel_pressed.tga,25,25,77,77,0
icon_regionpower_citadel_u,icon_regionpower_citadel_uncharged.tga,25,25,77,77,0
icon_regionpower_libfront,icon_regionpower_liberalfront.tga,25,25,77,77,0
icon_regionpower_libfront_p,icon_regionpower_liberalfront_pressed.tga,25,25,77,77,0
icon_regionpower_libfront_u,icon_regionpower_liberalfront_uncharged.tga,25,25,77,77,0
icon_regionpower_bmarket,icon_regionpower_blackmarket.tga,25,25,77,77,0
icon_regionpower_bmarket_p,icon_regionpower_blackmarket_pressed.tga,25,25,77,77,0
icon_regionpower_bmarket_u,icon_regionpower_blackmarket_uncharged.tga,25,25,77,77,0
icon_regionpower_mercantilism,icon_regionpower_mercantilism.tga,25,25,77,77,0
icon_regionpower_mercantilism_p,icon_regionpower_mercantilism_pressed.tga,25,25,77,77,0
icon_regionpower_mercantilism_u,icon_regionpower_mercantilism_uncharged.tga,25,25,77,77,0
icon_regionpower_cloning,icon_regionpower_cloningtechnology.tga,25,25,77,77,0
icon_regionpower_cloning_p,icon_regionpower_cloningtechnology_pressed.tga,25,25,77,77,0
icon_regionpower_cloning_u,icon_regionpower_cloningtechnology_uncharged.tga,25,25,77,77,0
icon_regionpower_spoilsofwar,icon_regionpower_spoilsofwar.tga,25,25,77,77,0
icon_regionpower_spoilsofwar_p,icon_regionpower_spoilsofwar_pressed.tga,25,25,77,77,0
icon_regionpower_spoilsofwar_u,icon_regionpower_spoilsofwar_uncharged.tga,25,25,77,77,0
icon_regionpower_scifreedom,icon_regionpower_scientificfreedom.tga,25,25,77,77,0
icon_regionpower_scifreedom_p,icon_regionpower_scientificfreedom_pressed.tga,25,25,77,77,0
icon_regionpower_scifreedom_u,icon_regionpower_scientificfreedom_uncharged.tga,25,25,77,77,0
icon_regionpower_supeffort,icon_regionpower_supremeeffort.tga,25,25,77,77,0
icon_regionpower_supeffort_p,icon_regionpower_supremeeffort_pressed.tga,25,25,77,77,0
icon_regionpower_supeffort_u,icon_regionpower_supremeeffort_uncharged.tga,25,25,77,77,0
icon_regionpower_terrclaims,icon_regionpower_territorialclaims.tga,25,25,77,77,0
icon_regionpower_terrclaims_p,icon_regionpower_territorialclaims_pressed.tga,25,25,77,77,0
icon_regionpower_terrclaims_u,icon_regionpower_territorialclaims_uncharged.tga,25,25,77,77,0
icon_regionpower_tolerance,icon_regionpower_tolerance.tga,25,25,77,77,0
icon_regionpower_tolerance_p,icon_regionpower_tolerance_pressed.tga,25,25,77,77,0
icon_regionpower_tolerance_u,icon_regionpower_tolerance_uncharged.tga,25,25,77,77,0
icon_regionpower_tradesanctions,icon_regionpower_tradesanctions.tga,25,25,77,77,0
icon_regionpower_tradesanct_p,icon_regionpower_tradesanctions_pressed.tga,25,25,77,77,0
icon_regionpower_tradesanct_u,icon_regionpower_tradesanctions_uncharged.tga,25,25,77,77,0
icon_regionpower_tribcust,icon_regionpower_tribalcustoms.tga,25,25,77,77,0
icon_regionpower_tribcust_p,icon_regionpower_tribalcustoms_pressed.tga,25,25,77,77,0
icon_regionpower_tribcust_u,icon_regionpower_tribalcustoms_uncharged.tga,25,25,77,77,0
icon_regionpower_overtime,icon_regionpower_overtime.tga,25,25,77,77,0
icon_regionpower_overtime_p,icon_regionpower_overtime_pressed.tga,25,25,77,77,0
icon_regionpower_overtime_u,icon_regionpower_overtime_uncharged.tga,25,25,77,77,0
icon_regionpower_lostcity,icon_regionpower_lostcity.tga,25,25,77,77,0
icon_regionpower_lostcity_p,icon_regionpower_lostcity_pressed.tga,25,25,77,77,0
icon_regionpower_lostcity_u,icon_regionpower_lostcity_uncharged.tga,25,25,77,77,0
icon_regionpower_massconv,icon_regionpower_massconversion.tga,25,25,77,77,0
icon_regionpower_massconv_p,icon_regionpower_massconversion_pressed.tga,25,25,77,77,0
icon_regionpower_massconv_u,icon_regionpower_massconversion_uncharged.tga,25,25,77,77,0

// scenario information sprites,,,,,,
spr_bkg_scen,spr_bkg_scen.tga,0,0,1,1,0
spr_button_scen_on,spr_button_scen_on.tga,0,0,16,16,0
spr_button_scen_off,spr_button_scen_off.tga,0,0,16,16,0

// framing sprites,,,,,,
spr_frame_simpleTiled_corner,ui_frame_eee_simple.tga,4,0,4,4,0
spr_frame_simpleEdge_corner,ui_frame_eee_simple.tga,0,0,4,32,0
spr_frame_eee_corner,ui_frame_eee_fancy.tga,64,0,64,64,0
spr_frame_eee_edge,ui_frame_eee_fancy.tga,0,0,64,256,0

// general sprites for new UI,,,,,,
spr_black_lowalpha,ui_blackpixel_transp.tga,0,0,1,1,0
spr_overlay_bkg,ui_blackpixel_transp.tga,0,0,1,1,0
spr_black,ui_blackpixel.tga,0,0,1,1,0
spr_simplerollover_off,ui_empty.tga,0,0,1,1,0
spr_simplerollover_on,ui_blackpixel_transp.tga,0,0,1,1,0
spr_dropdown_triangle,ui_dropdown_triangle.tga,0,0,38,19,0
spr_dropdown_triangle_small,ui_dropdown_triangle_small.tga,0,0,22,18,0
spr_dropdown_menu_bkg,ui_dropdown_menu_bkg.tga,0,0,128,256,0
spr_dropdown_menuitem,ui_empty.tga,0,0,1,1,0
spr_dropdown_menuitem_hilite,ui_dropdown_menuitem_hilite.tga,0,0,128,32,0
spr_dropdown_button,ui_dropdown_button.tga,0,0,191,35,0
spr_dropdown_button_rollover,ui_dropdown_button_rollover.tga,0,0,191,35,0


// tile-able parchment background,,,,,,
spr_parchment,ui_parchment1.tga,0,0,512,512,0


// BUTTONS UNDER MINIMAP,,,,,,

// buttons under minimap -- first meta-epoch (stone),,,,,,
spr_flarebut,ui_ingame_button_flare_stone.tga,0,0,54,37,0
spr_flarebut_roll,ui_ingame_button_flare_rollover_stone.tga,0,0,54,37,0
spr_flarebut_press,ui_ingame_button_flare_pressed_stone.tga,0,0,54,37,0
spr_flarebut_rollpress,ui_ingame_button_flare_pressed_stone.tga,0,0,54,37,0
spr_idlecitizenbut,ui_ingame_button_idlecitizen_stone.tga,0,0,54,37,0
spr_idlecitizenbut_roll,ui_ingame_button_idlecitizen_rollover_stone.tga,0,0,54,37,0
spr_idlecitizenbut_press,ui_ingame_button_idlecitizen_pressed_stone.tga,0,0,54,37,0
spr_idlecitizenbut_rollpress,ui_ingame_button_idlecitizen_pressed_stone.tga,0,0,54,37,0
spr_territoriesbut,ui_ingame_button_territories_off_stone.tga,0,0,54,37,0
spr_territoriesbut_roll,ui_ingame_button_territories_off_rollover_stone.tga,0,0,54,37,0
spr_territoriesbut_on,ui_ingame_button_territories_on_stone.tga,0,0,54,37,0
spr_territoriesbut_roll_on,ui_ingame_button_territories_on_rollover_stone.tga,0,0,54,37,0
spr_mmbut_warplans,ui_ingame_button_mm_warplans_off_stone.tga,0,0,54,37,0
spr_mmbut_warplans_roll,ui_ingame_button_mm_warplans_off_roll_stone.tga,0,0,54,37,0
spr_mmbut_warplans_on,ui_ingame_button_mm_warplans_on_stone.tga,0,0,54,37,0
spr_mmbut_warplans_roll_on,ui_ingame_button_mm_warplans_on_roll_stone.tga,0,0,54,37,0
spr_mmbut_listenup,ui_ingame_button_listenup_off_stone.tga,0,0,54,37,0
spr_mmbut_listenup_roll,ui_ingame_button_listenup_off_rollover_stone.tga,0,0,54,37,0
spr_mmbut_listenup_on,ui_ingame_button_listenup_on_stone.tga,0,0,54,37,0
spr_mmbut_listenup_roll_on,ui_ingame_button_listenup_on_rollover_stone.tga,0,0,54,37,0

// buttons under minimap -- second meta-epoch (parchment),,,,,,
spr_flarebut_e2,ui_ingame_button_flare_parch.tga,0,0,54,37,0
spr_flarebut_roll_e2,ui_ingame_button_flare_rollover_parch.tga,0,0,54,37,0
spr_flarebut_press_e2,ui_ingame_button_flare_pressed_parch.tga,0,0,54,37,0
spr_flarebut_rollpress_e2,ui_ingame_button_flare_pressed_parch.tga,0,0,54,37,0
spr_idlecitizenbut_e2,ui_ingame_button_idlecitizen_parch.tga,0,0,54,37,0
spr_idlecitizenbut_roll_e2,ui_ingame_button_idlecitizen_rollover_parch.tga,0,0,54,37,0
spr_idlecitizenbut_press_e2,ui_ingame_button_idlecitizen_pressed_parch.tga,0,0,54,37,0
spr_idlecitizenbut_rollpress_e2,ui_ingame_button_idlecitizen_pressed_parch.tga,0,0,54,37,0
spr_territoriesbut_e2,ui_ingame_button_territories_off_parch.tga,0,0,54,37,0
spr_territoriesbut_roll_e2,ui_ingame_button_territories_off_rollover_parch.tga,0,0,54,37,0
spr_territoriesbut_on_e2,ui_ingame_button_territories_on_parch.tga,0,0,54,37,0
spr_territoriesbut_roll_on_e2,ui_ingame_button_territories_on_rollover_parch.tga,0,0,54,37,0
spr_mmbut_warplans_e2,ui_ingame_button_mm_warplans_off_parch.tga,0,0,54,37,0
spr_mmbut_warplans_roll_e2,ui_ingame_button_mm_warplans_off_roll_parch.tga,0,0,54,37,0
spr_mmbut_warplans_on_e2,ui_ingame_button_mm_warplans_on_parch.tga,0,0,54,37,0
spr_mmbut_warplans_roll_on_e2,ui_ingame_button_mm_warplans_on_roll_parch.tga,0,0,54,37,0
spr_mmbut_listenup_e2,ui_ingame_button_listenup_off_parch.tga,0,0,54,37,0
spr_mmbut_listenup_roll_e2,ui_ingame_button_listenup_off_rollover_parch.tga,0,0,54,37,0
spr_mmbut_listenup_on_e2,ui_ingame_button_listenup_on_parch.tga,0,0,54,37,0
spr_mmbut_listenup_roll_on_e2,ui_ingame_button_listenup_on_rollover_parch.tga,0,0,54,37,0

// buttons under minimap -- third meta-epoch (metal),,,,,,
spr_flarebut_e3,ui_ingame_button_flare_metal.tga,0,0,54,37,0
spr_flarebut_roll_e3,ui_ingame_button_flare_rollover_metal.tga,0,0,54,37,0
spr_flarebut_press_e3,ui_ingame_button_flare_pressed_metal.tga,0,0,54,37,0
spr_flarebut_rollpress_e3,ui_ingame_button_flare_pressed_metal.tga,0,0,54,37,0
spr_idlecitizenbut_e3,ui_ingame_button_idlecitizen_metal.tga,0,0,54,37,0
spr_idlecitizenbut_roll_e3,ui_ingame_button_idlecitizen_rollover_metal.tga,0,0,54,37,0
spr_idlecitizenbut_press_e3,ui_ingame_button_idlecitizen_pressed_metal.tga,0,0,54,37,0
spr_idlecitizenbut_rollpress_e3,ui_ingame_button_idlecitizen_pressed_metal.tga,0,0,54,37,0
spr_territoriesbut_e3,ui_ingame_button_territories_off_metal.tga,0,0,54,37,0
spr_territoriesbut_roll_e3,ui_ingame_button_territories_off_rollover_metal.tga,0,0,54,37,0
spr_territoriesbut_on_e3,ui_ingame_button_territories_on_metal.tga,0,0,54,37,0
spr_territoriesbut_roll_on_e3,ui_ingame_button_territories_on_rollover_metal.tga,0,0,54,37,0
spr_mmbut_warplans_e3,ui_ingame_button_mm_warplans_off_metal.tga,0,0,54,37,0
spr_mmbut_warplans_roll_e3,ui_ingame_button_mm_warplans_off_roll_metal.tga,0,0,54,37,0
spr_mmbut_warplans_on_e3,ui_ingame_button_mm_warplans_on_metal.tga,0,0,54,37,0
spr_mmbut_warplans_roll_on_e3,ui_ingame_button_mm_warplans_on_roll_metal.tga,0,0,54,37,0
spr_mmbut_listenup_e3,ui_ingame_button_listenup_off_metal.tga,0,0,54,37,0
spr_mmbut_listenup_roll_e3,ui_ingame_button_listenup_off_rollover_metal.tga,0,0,54,37,0
spr_mmbut_listenup_on_e3,ui_ingame_button_listenup_on_metal.tga,0,0,54,37,0
spr_mmbut_listenup_roll_on_e3,ui_ingame_button_listenup_on_rollover_metal.tga,0,0,54,37,0



// BUTTONS IN DASHBOARD,,,,,,

// techtree button,,,,,,
spr_techtreebut,ui_ingame_button_techtree.tga,0,0,73,73,0
spr_techtreebut_roll,ui_ingame_button_techtree_rollover.tga,0,0,73,73,0
spr_techtreebut_on,ui_ingame_button_techtree_pressed.tga,0,0,73,73,0
spr_techtreebut_on_roll,ui_ingame_button_techtree_rollover_pressed.tga,0,0,73,73,0

// crowns button,,,,,,
spr_crownsbut,ui_ingame_button_crowns.tga,0,0,73,73,0
spr_crownsbut_roll,ui_ingame_button_crowns_rollover.tga,0,0,73,73,0
spr_crownsbut_on,ui_ingame_button_crowns_pressed.tga,0,0,73,73,0
spr_crownsbut_on_roll,ui_ingame_button_crowns_rollover_pressed.tga,0,0,73,73,0

// diplomacy button,,,,,,
spr_diplomacybut,ui_ingame_button_diplomacy.tga,0,0,73,73,0
spr_diplomacybut_roll,ui_ingame_button_diplomacy_rollover.tga,0,0,73,73,0
spr_diplomacybut_press,ui_ingame_button_diplomacy_pressed.tga,0,0,73,73,0
spr_diplomacybut_roll_press,ui_ingame_button_diplomacy_pressed.tga,0,0,73,73,0

// warplans button,,,,,,
spr_warplansbut,ui_ingame_button_warplans.tga,0,0,73,73,0
spr_warplansbut_roll,ui_ingame_button_warplans_rollover.tga,0,0,73,73,0
spr_warplansbut_press,ui_ingame_button_warplans_pressed.tga,0,0,73,73,0
spr_warplansbut_roll_press,ui_ingame_button_warplans_pressed.tga,0,0,73,73,0

// citmanager button,,,,,,
spr_citmanagerbut,ui_ingame_button_citizenmanager.tga,0,0,73,73,0
spr_citmanagerbut_roll,ui_ingame_button_citizenmanager_rollover.tga,0,0,73,73,0
spr_citmanagerbut_press,ui_ingame_button_citizenmanager_pressed.tga,0,0,73,73,0
spr_citmanagerbut_roll_press,ui_ingame_button_citizenmanager_pressed.tga,0,0,73,73,0



// CROWNS,,,,,,
// crown icons,,,,,,
icon_crown_military,icon_crown_military.tga,0,0,64,64,0
icon_crown_economic,icon_crown_economic.tga,0,0,64,64,0
icon_crown_imperial,icon_crown_imperial.tga,0,0,64,64,0

// crown meters,,,,,,
spr_crownmeter_long,ui_meter_long.tga,0,0,312,19,0
spr_crownmeter_long_empty,ui_empty.tga,0,0,1,1,0
spr_crownmeter_short,ui_meter_short.tga,0,0,74,16,0
spr_crownmeter_short_empty,ui_empty.tga,0,0,1,1,0





// tech progress circle for bottom crowns,,,,,,
spr_crowns_circle_outer,ui_ingame_crowns_circle_outer.tga,14,14,100,100,0
spr_crowns_circle_outer_off,ui_empty.tga,0,0,1,1,0

// dial elements for bottom crowns,,,,,,
spr_crowns_dial,ui_ingame_crowns_dial_stone.tga,14,14,100,100,0
spr_crowns_dial_shadow,ui_ingame_crowns_dial_shadow_stone.tga,14,14,100,100,0
spr_crowns_dial_center,ui_ingame_crowns_dial_center_stone.tga,0,0,64,64,0

spr_crowns_dial_e2,ui_ingame_crowns_dial_parch.tga,14,14,100,100,0
spr_crowns_dial_shadow_e2,ui_ingame_crowns_dial_shadow_parch.tga,14,14,100,100,0
spr_crowns_dial_center_e2,ui_ingame_crowns_dial_center_parch.tga,0,0,64,64,0

spr_crowns_dial_e3,ui_ingame_crowns_dial_metal.tga,14,14,100,100,0
spr_crowns_dial_shadow_e3,ui_ingame_crowns_dial_shadow_metal.tga,14,14,100,100,0
spr_crowns_dial_center_e3,ui_ingame_crowns_dial_center_metal.tga,0,0,64,64,0

// background and circle elements in top overlay timers,,,,,,
spr_crowns_timer_bkg,ui_ingame_crowns_timer_bkg.tga,23,23,83,83,0
spr_crowns_timer_circle,ui_ingame_crowns_timer_circle.tga,23,23,83,83,0
spr_crowns_timer_circle_off,ui_empty.tga,0,0,1,1,0

// crowns misc (incl. advanced crowns display),,,,,,
spr_crown_researchplayercolor,ui_ingame_crownresearchplayercolor.tga,0,0,20,8,0
spr_crown_researchbackground,ui_ingame_crownresearchbackground.tga,0,0,106,16,0
spr_crown_progress_1,ui_ingame_crownprogressplayercolor.tga,0,0,98,8,0
spr_crown_progress_2,ui_ingame_crownprogressplayercolor2.tga,0,0,98,8,0
spr_crown_progress_background,ui_ingame_crownprogressbackground.tga,0,0,106,16,0
spr_crown_bkg,ui_ingame_crownbkg.tga,0,0,108,108,0
icon_crown_crown,icon_crown.tga,0,0,32,16,0
spr_crown_prog_off,ui_ingame_crown_prog_off.tga,0,0,108,108,0
spr_crown_seperator,ui_ingame_crown_seperator.tga,0,0,256,2,0
spr_crown_prog_parch_bkg,ui_ingame_crownbkg_parchment.tga,0,0,106,106,0



// EE2 logo that goes in bottom-right for demo,,,,,,
spr_ee2_logo,EE2_logo_demo.tga,0,0,340,220,0

// Icons for Area Effects on the Unit Info panel,,,,,,
icon_unitinfo_bad,icon_unitinfo_bad.tga,0,0,32,32,0
