Road2_Piece_Dmg_R,road2_piece_r_s_d01.tga road2_piece_r_s_d01.tga road2_piece_r_s_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga road2_piece_r_d01.tga
Road2_Piece_Dead_R,road2_piece_r_s_d02.tga road2_piece_r_s_d02.tga road2_piece_r_s_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga road2_piece_r_d02.tga
Road2_T_R,road2_t_r_s.tga road2_t_r_s.tga road2_t_r_s.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga
Road2_T_Dmg_R,road2_t_r_s.tga road2_t_r_s.tga road2_t_r_s.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga
Road2_T_Dead_R,road2_t_r_s.tga road2_t_r_s.tga road2_t_r_s.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga road2_t_r.tga
Road2_Elbow_R,road2_elbow_r_s.tga road2_elbow_r_s.tga road2_elbow_r_s.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga
Road2_Elbow_Dmg_R,road2_elbow_r_s.tga road2_elbow_r_s.tga road2_elbow_r_s.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga
Road2_Elbow_Dead_R,road2_elbow_r_s.tga road2_elbow_r_s.tga road2_elbow_r_s.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga road2_elbow_r.tga
Road2_End01_R,road2_end01_r_s.tga road2_end01_r_s.tga road2_end01_r_s.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga
Road2_End01_Dmg_R,road2_end01_r_s.tga road2_end01_r_s.tga road2_end01_r_s.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga
Road2_End01_Dead_R,road2_end01_r_s.tga road2_end01_r_s.tga road2_end01_r_s.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road2_end01_r.tga road1_end02_r.tga road2_end01_r.tga road2_end01_r.tga
Road2_End02_R,road2_end02_r_s.tga road2_end02_r_s.tga road2_end02_r_s.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga
Road2_End02_Dmg_R,road2_end02_r_s.tga road2_end02_r_s.tga road2_end02_r_s.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga
Road2_End02_Dead_R,road2_end02_r_s.tga road2_end02_r_s.tga road2_end02_r_s.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga road2_end02_r.tga
Road2_4way_R,road2_4way_r_s.tga road2_4way_r_s.tga road2_4way_r_s.tga road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga
Road2_4way_Dmg_R,road2_4way_r_s.tga road2_4way_r_s.tga road2_4way_r_s.tga road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga
Road2_4way_Dead_R,road2_4way_r_s.tga road2_4way_r_s.tga road2_4way_r_s.tga road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga  road2_4way_r.tga
Road2_Piece_U,road2_piece_u_s.tga road2_piece_u_s.tga road2_piece_u_s.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga
Road2_Piece_Dmg_U,road2_piece_u_s.tga road2_piece_u_s.tga road2_piece_u_s.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga
Road2_Piece_Dead_U,road2_piece_u_s.tga road2_piece_u_s.tga road2_piece_u_s.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga road2_piece_u.tga
Road2_T_U,road2_t_u_s.tga road2_t_u_s.tga road2_t_u_s.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga
Road2_T_Dmg_U,road2_t_u_s.tga road2_t_u_s.tga road2_t_u_s.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga
Road2_T_Dead_U,road2_t_u_s.tga road2_t_u_s.tga road2_t_u_s.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga road2_t_u.tga
Road2_Elbow_U,road2_elbow_u_s.tga road2_elbow_u_s.tga road2_elbow_u_s.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga
Road2_Elbow_Dmg_U,road2_elbow_u_s.tga road2_elbow_u_s.tga road2_elbow_u_s.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga
Road2_Elbow_Dead_U,road2_elbow_u_s.tga road2_elbow_u_s.tga road2_elbow_u_s.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga road2_elbow_u.tga
Road2_End01_U,road2_end01_u_s.tga road2_end01_u_s.tga road2_end01_u_s.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga
Road2_End01_Dmg_U,road2_end01_u_s.tga road2_end01_u_s.tga road2_end01_u_s.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga
Road2_End01_Dead_U,road2_end01_u_s.tga road2_end01_u_s.tga road2_end01_u_s.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga road2_end01_u.tga
Road2_End02_U,road2_end02_u_s.tga road2_end02_u_s.tga road2_end02_u_s.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga 
Road2_End02_Dmg_U,road2_end02_u_s.tga road2_end02_u_s.tga road2_end02_u_s.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga 
Road2_End02_Dead_U,road2_end02_u_s.tga road2_end02_u_s.tga road2_end02_u_s.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga road2_end02_u.tga 
Road2_4way_U,road2_4way_u_s.tga road2_4way_u_s.tga road2_4way_u_s.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga
Road2_4way_Dmg_U,road2_4way_u_s.tga road2_4way_u_s.tga road2_4way_u_s.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga
Road2_4way_Dead_U,road2_4way_u_s.tga road2_4way_u_s.tga road2_4way_u_s.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga road2_4way_u.tga
Road3_Piece_R,road3_piece_r_s.tga road3_piece_r_s.tga road3_piece_r_s.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga 
Road3_Piece_Dmg_R,road3_piece_r_s.tga road3_piece_r_s.tga road3_piece_r_s.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga 
Road3_Piece_Dead_R,road3_piece_r_s.tga road3_piece_r_s.tga road3_piece_r_s.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga road3_piece_r.tga 
Road3_T_R,road3_t_r_s.tga road3_t_r_s.tga road3_t_r_s.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga
Road3_T_Dmg_R,road3_t_r_s.tga road3_t_r_s.tga road3_t_r_s.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga road3_t_r.tga
Road3_T_Dead_R,road3_t_r_s.tga road3_t_r_s.tga road3_t_r_s.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga
Road3_Elbow_R,road3_elbow_r_s.tga road3_elbow_r_s.tga road3_elbow_r_s.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga
Road3_Elbow_Dmg_R,road3_elbow_r_s.tga road3_elbow_r_s.tga road3_elbow_r_s.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga
Road3_Elbow_Dead_R,road3_elbow_r_s.tga road3_elbow_r_s.tga road3_elbow_r_s.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga road3_elbow_r.tga
Road3_End01_R,road3_end01_r_s.tga road3_end01_r_s.tga road3_end01_r_s.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga
Road3_End01_Dmg_R,road3_end01_r_s.tga road3_end01_r_s.tga road3_end01_r_s.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga
Road3_End01_Dead_R,road3_end01_r_s.tga road3_end01_r_s.tga road3_end01_r_s.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga road3_end01_r.tga
Road3_End02_R,road3_end02_r_s.tga road3_end02_r_s.tga road3_end02_r_s.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga
Road3_End02_Dmg_R,road3_end02_r_s.tga road3_end02_r_s.tga road3_end02_r_s.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga
Road3_End02_Dead_R,road3_end02_r_s.tga road3_end02_r_s.tga road3_end02_r_s.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga road3_end02_r.tga
Road3_4way_R,road3_4way_r_s.tga road3_4way_r_s.tga road3_4way_r_s.tga road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga
Road3_4way_Dmg_R,road3_4way_r_s.tga road3_4way_r_s.tga road3_4way_r_s.tga road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga
Road3_4way_Dead_R,road3_4way_r_s.tga road3_4way_r_s.tga road3_4way_r_s.tga road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga  road3_4way_r.tga
Road3_Piece_U,road3_piece_u_s.tga road3_piece_u_s.tga road3_piece_u_s.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga
Road3_Piece_Dmg_U,road3_piece_u_s.tga road3_piece_u_s.tga road3_piece_u_s.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga
Road3_Piece_Dead_U,road3_piece_u_s.tga road3_piece_u_s.tga road3_piece_u_s.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga road3_piece_u.tga
Road3_T_U,road3_t_u_s.tga road3_t_u_s.tga road3_t_u_s.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga
Road3_T_Dmg_U,road3_t_u_s.tga road3_t_u_s.tga road3_t_u_s.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga
Road3_T_Dead_U,road3_t_u_s.tga road3_t_u_s.tga road3_t_u_s.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga road3_t_u.tga
Road3_Elbow_U,road3_elbow_u_s.tga road3_elbow_u_s.tga road3_elbow_u_s.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga
Road3_Elbow_Dmg_U,road3_elbow_u_s.tga road3_elbow_u_s.tga road3_elbow_u_s.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga
Road3_Elbow_Dead_U,road3_elbow_u_s.tga road3_elbow_u_s.tga road3_elbow_u_s.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga road3_elbow_u.tga
Road3_End01_U,road3_end01_u_s.tga road3_end01_u_s.tga road3_end01_u_s.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga
Road3_End01_Dmg_U,road3_end01_u_s.tga road3_end01_u_s.tga road3_end01_u_s.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga
Road3_End01_Dead_U,road3_end01_u_s.tga road3_end01_u_s.tga road3_end01_u_s.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga road3_end01_u.tga
Road3_End02_U,road3_end02_u_s.tga road3_end02_u_s.tga road3_end02_u_s.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga 
Road3_End02_Dmg_U,road3_end02_u_s.tga road3_end02_u_s.tga road3_end02_u_s.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga 
Road3_End02_Dead_U,road3_end02_u_s.tga road3_end02_u_s.tga road3_end02_u_s.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga road3_end02_u.tga 
Road3_4way_U,road3_4way_u_s.tga road3_4way_u_s.tga road3_4way_u_s.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga
Road3_4way_Dmg_U,road3_4way_u_s.tga road3_4way_u_s.tga road3_4way_u_s.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga
Road3_4way_Dead_U,road3_4way_u_s.tga road3_4way_u_s.tga road3_4way_u_s.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga road3_4way_u.tga

Road4_Piece_R,road4_piece_r_s.tga road4_piece_r_s.tga road4_piece_r_s.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga 
Road4_Piece_Dmg_R,road4_piece_r_s.tga road4_piece_r_s.tga road4_piece_r_s.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga 
Road4_Piece_Dead_R,road4_piece_r_s.tga road4_piece_r_s.tga road4_piece_r_s.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga road4_piece_r.tga 

Road4_T_R,road4_t_r_s.tga road4_t_r_s.tga road4_t_r_s.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga
Road4_T_Dmg_R,road4_t_r_s.tga road4_t_r_s.tga road4_t_r_s.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga road4_t_r.tga
Road4_T_Dead_R,road4_t_r_s.tga road4_t_r_s.tga road4_t_r_s.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga road1_t_r.tga

Road4_Elbow_R,road4_elbow_r_s.tga road4_elbow_r_s.tga road4_elbow_r_s.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga
Road4_Elbow_Dmg_R,road4_elbow_r_s.tga road4_elbow_r_s.tga road4_elbow_r_s.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga
Road4_Elbow_Dead_R,road4_elbow_r_s.tga road4_elbow_r_s.tga road4_elbow_r_s.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga road4_elbow_r.tga

Road4_End01_R,road4_end01_r_s.tga road4_end01_r_s.tga road4_end01_r_s.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga
Road4_End01_Dmg_R,road4_end01_r_s.tga road4_end01_r_s.tga road4_end01_r_s.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga
Road4_End01_Dead_R,road4_end01_r_s.tga road4_end01_r_s.tga road4_end01_r_s.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga road4_end01_r.tga

Road4_End02_R,road4_end02_r_s.tga road4_end02_r_s.tga road4_end02_r_s.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga
Road4_End02_Dmg_R,road4_end02_r_s.tga road4_end02_r_s.tga road4_end02_r_s.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga
Road4_End02_Dead_R,road4_end02_r_s.tga road4_end02_r_s.tga road4_end02_r_s.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga road4_end02_r.tga

Road4_4way_R,road4_4way_r_s.tga road4_4way_r_s.tga road4_4way_r_s.tga road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga
Road4_4way_Dmg_R,road4_4way_r_s.tga road4_4way_r_s.tga road4_4way_r_s.tga road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga
Road4_4way_Dead_R,road4_4way_r_s.tga road4_4way_r_s.tga road4_4way_r_s.tga road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga  road4_4way_r.tga

Road4_Piece_U,road4_piece_u_s.tga road4_piece_u_s.tga road4_piece_u_s.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga
Road4_Piece_Dmg_U,road4_piece_u_s.tga road4_piece_u_s.tga road4_piece_u_s.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga
Road4_Piece_Dead_U,road4_piece_u_s.tga road4_piece_u_s.tga road4_piece_u_s.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga road4_piece_u.tga

Road4_T_U,road4_t_u_s.tga road4_t_u_s.tga road4_t_u_s.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga
Road4_T_Dmg_U,road4_t_u_s.tga road4_t_u_s.tga road4_t_u_s.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga
Road4_T_Dead_U,road4_t_u_s.tga road4_t_u_s.tga road4_t_u_s.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga road4_t_u.tga

Road4_Elbow_U,road4_elbow_u_s.tga road4_elbow_u_s.tga road4_elbow_u_s.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga
Road4_Elbow_Dmg_U,road4_elbow_u_s.tga road4_elbow_u_s.tga road4_elbow_u_s.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga
Road4_Elbow_Dead_U,road4_elbow_u_s.tga road4_elbow_u_s.tga road4_elbow_u_s.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga road4_elbow_u.tga

Road4_End01_U,road4_end01_u_s.tga road4_end01_u_s.tga road4_end01_u_s.tga road4_end01_u.tga road4_end01_u.tga road4_end01_u.tga road4_end01_u.tga road4_end01_u.tga road4_end01_u.tga road4_end01_u.tga road4_end01_u.tga road4_end01_u.tga
