//NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// root widget,,,,,,,,,,,,,,,,,,,,,,,,,,
pip_icon_bookmark_flare,MetaPIPBookmarkFlare,pip_container,0,pip_icon_cycle,SourceURTargetUL,,,0,0,0,0,36,36,spr_pip_flare_unset,,,,,0,0,,tt_pip_flare,vtt_pip_flare,0,"""ViewBookmark_Select Flare""","""snd=sndsty_button_pip rolloverHilite"""
pip_icon_bookmark_1,MetaPIPBookmark,pip_container,0,pip_icon_bookmark_flare,SourceURTargetUL,,,0,0,0,0,36,36,spr_pip_one_unset,,,,,0,0,,tt_pip_bookmark,vtt_pip_bookmark,0,"""ViewBookmark_SelectOrSet 1""","""bookmark=1 snd=sndsty_button_pip rolloverHilite rightMouseArg=Clear1"""
pip_icon_bookmark_2,MetaPIPBookmark,pip_container,0,pip_icon_bookmark_1,SourceURTargetUL,,,0,0,0,0,36,36,spr_pip_two_unset,,,,,0,0,,tt_pip_bookmark,vtt_pip_bookmark,0,"""ViewBookmark_SelectOrSet 2""","""bookmark=2 snd=sndsty_button_pip rolloverHilite rightMouseArg=Clear2"""
pip_icon_bookmark_3,MetaPIPBookmark,pip_container,0,pip_icon_bookmark_2,SourceURTargetUL,,,0,0,0,0,36,36,spr_pip_three_unset,,,,,0,0,,tt_pip_bookmark,vtt_pip_bookmark,0,"""ViewBookmark_SelectOrSet 3""","""bookmark=3 snd=sndsty_button_pip rolloverHilite rightMouseArg=Clear3"""
pip_icon_bookmark_4,MetaPIPBookmark,pip_container,0,pip_icon_bookmark_3,SourceURTargetUL,,,0,0,0,0,36,36,spr_pip_four_unset,,,,,0,0,,tt_pip_bookmark,vtt_pip_bookmark,0,"""ViewBookmark_SelectOrSet 4""","""bookmark=4 snd=sndsty_button_pip rolloverHilite rightMouseArg=Clear4"""
pip_icon_bookmark_5,MetaPIPBookmark,pip_container,0,pip_icon_bookmark_4,SourceURTargetUL,,,0,0,0,0,36,36,spr_pip_five_unset,,,,,0,0,,tt_pip_bookmark,vtt_pip_bookmark,0,"""ViewBookmark_SelectOrSet 5""","""bookmark=5 snd=sndsty_button_pip rolloverHilite rightMouseArg=Clear5"""
pip_icon_bookmark_6,MetaPIPBookmark,pip_container,0,pip_icon_bookmark_5,SourceURTargetUL,,,0,0,0,0,36,36,spr_pip_six_unset,,,,,0,0,,tt_pip_bookmark,vtt_pip_bookmark,0,"""ViewBookmark_SelectOrSet 6""","""bookmark=6 snd=sndsty_button_pip rolloverHilite rightMouseArg=Clear6"""






// Non-standard UI elements,,,,,,,,,,,,,,,,,,,,,,,,,,
"""3dview""",Unknown,,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,952,,,,,,0,0,,,,0,,""""""
minimap,Unknown,game_minimap_container,0,,,,,0,0,0,0,256,256,,,,,,0,0,,,,0,,""""""
pip_container,Widget,game_bottom_bkg_UIParent,0,,SourceLRTargetLR,,,0,0,0,0,300,330,,,,,,0,0,,,,1,,""""""






// Test elements,,,,,,,,,,,,,,,,,,,,,,,,,,
game_unitpicker_text,Text,,0,,,,,600,800,0,0,300,40,,,,fs_std_med_bold_white,,0,0,tx_ig_unitpick_text,,,1,,""""""
game_screenshot_text,Text,,0,,,,,100,500,0,0,1400,200,,,,fs_std_med_white_drop,Center,0,0,tx_ig_screenshot_text,,,1,,"""charWrap"""

input_console,EditText,,0,,,,,5,850,0,0,500,30,,,,fs_std_med_white,,16,0,,,,0,,"""text='Console Text' maxLen=100 numVisible=10 noClip"""



// CHAT,,,,,,,,,,,,,,,,,,,,,,,,,,

// chat output overlay,,,,,,,,,,,,,,,,,,,,,,,,,,
chat_display,Unknown,,0,,,,,200,100,0,0,1200,600,,,,fs_std_large_bold_white_outline,,0,0,,,,1,,"""wordWrap autoScroll markup dispType=0 numVisible=5"""

// chat input panel,,,,,,,,,,,,,,,,,,,,,,,,,,
chat_input,Unknown,,0,,,,,0,0,0,0,750,220,spr_game_dialog_bkg_wide_top,wfs_game_dialog_meta,,,,0,0,,,,0,,"""center tileUV snd=sndsty_panel_chat"""
chat_input_title,TitleBar,chat_input,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,30,,,,fs_std_med_white,LeftMid,8,0,tx_ig_chat_title,,,0,,""""""
chat_input_close,Icon,chat_input_title,0,,SourceURTargetUR,,,-5,5,0,0,20,20,spr_game_dialog_closebox,,TwoStateRollover,,,0,0,,,,0,,""""""
chat_input_glass,Sprite,chat_input,0,,SourceULTargetUL,,SourceLRTargetLR,10,40,-10,-10,-1,-1,spr_game_dialog_glass,wfs_game_glass,,,,0,0,,,,1,,""""""
chat_input_textfield_border,MetaWidget,chat_input_glass,0,,SourceULTargetUL,,SourceURTargetUR,10,10,-10,10,-1,60,,wfs_game_glass_etch_meta,,,,0,0,,,,1,,""""""
chat_input_textfield,EditText,chat_input_textfield_border,0,,SourceULTargetUL,,SourceLRTargetLR,5,5,-5,-5,-1,-1,spr_game_dialog_textinput_bkg,wfs_game_glass_inset,,fs_std_med_white,LeftMid,10,0,,,,0,,"""maxLen=512"""
chat_input_radios_container,Widget,chat_input_glass,0,chat_input_textfield_border,SourceLLTargetUL,chat_input_textfield_border,SourceLRTargetUR,0,10,0,10,-1,32,,,,,,0,0,,,,1,,""""""
chat_input_expandCollapseBut,MetaIcon,chat_input_glass,0,,SourceLLTargetLL,,,297,-10,0,0,128,24,spr_game_dialog_expand,,TwoStateRollover,,,0,0,,,,0,,"""clickFlags=33"""
chat_input_recipient_text,Text,,0,,,,,0,0,0,0,335,32,,,,fs_std_med_white_drop,LeftMid,40,0,,,,1,,"""autoTruncStd"""
chat_input_recipient_checkbox,MetaCheckBox,,0,,SourceULTargetUL,,,0,0,0,0,32,32,spr_game_dialog_checkbox,,TwoState,fs_std_med_white,,0,0,,,,0,,"""omitBoxSprite"""

chat_input_expanded_separator,MetaSprite,chat_input,1,chat_input_glass,SourceLLTargetLL,chat_input_glass,SourceLRTargetLR,0,0,0,0,-1,9,spr_glass_divider_horiz,,,,,0,0,,,,1,,""""""

// normal chat radios,,,,,,,,,,,,,,,,,,,,,,,,,,
chat_input_radio_allies,MetaRadioButton,chat_input_radios_container,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,128,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_allies,,,0,,"""family=chat_recipient_family omitBoxSprite"""
chat_input_radio_enemies,MetaRadioButton,chat_input_radios_container,0,chat_input_radio_allies,SourceURTargetUL,chat_input_radio_allies,SourceLRTargetLL,50,0,0,0,128,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_enemies,,,0,,"""family=chat_recipient_family omitBoxSprite"""
chat_input_radio_all,MetaRadioButton,chat_input_radios_container,0,chat_input_radio_enemies,SourceURTargetUL,chat_input_radio_enemies,SourceLRTargetLL,50,0,0,0,128,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_all,,,0,,"""family=chat_recipient_family omitBoxSprite"""
chat_input_radio_custom,MetaRadioButton,chat_input_radios_container,0,,SourceURTargetUR,,SourceLRTargetLR,0,0,0,0,128,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_custom,,,0,,"""family=chat_recipient_family omitBoxSprite"""

// chat radios if doing cooperative play,,,,,,,,,,,,,,,,,,,,,,,,,,
chat_input_radio_coop_team,MetaRadioButton,chat_input_radios_container,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,126,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_team,,,0,,"""family=chat_recipient_family omitBoxSprite"""
chat_input_radio_coop_allies,MetaRadioButton,chat_input_radios_container,0,chat_input_radio_coop_team,SourceURTargetUL,chat_input_radio_coop_team,SourceLRTargetLL,10,0,0,0,126,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_allies,,,0,,"""family=chat_recipient_family omitBoxSprite"""
chat_input_radio_coop_enemies,MetaRadioButton,chat_input_radios_container,0,chat_input_radio_coop_allies,SourceURTargetUL,chat_input_radio_coop_allies,SourceLRTargetLL,10,0,0,0,126,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_enemies,,,0,,"""family=chat_recipient_family omitBoxSprite"""
chat_input_radio_coop_all,MetaRadioButton,chat_input_radios_container,0,chat_input_radio_coop_enemies,SourceURTargetUL,chat_input_radio_coop_enemies,SourceLRTargetLL,10,0,0,0,126,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_all,,,0,,"""family=chat_recipient_family omitBoxSprite"""
chat_input_radio_coop_custom,MetaRadioButton,chat_input_radios_container,0,,SourceURTargetUR,,SourceLRTargetLR,0,0,0,0,126,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_custom,,,0,,"""family=chat_recipient_family omitBoxSprite"""

// chat radios if observer chat,,,,,,,,,,,,,,,,,,,,,,,,,,
chat_input_radio_obs_obs,MetaRadioButton,chat_input_radios_container,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,180,-1,spr_game_metaTab_small,,TwoStateRollover,fs_metaBut_med,CenterMid,0,0,tx_ig_chat_observers,,,0,,"""family=chat_recipient_family omitBoxSprite"""


// chat history,,,,,,,,,,,,,,,,,,,,,,,,,,
//chat_history_panel,Unknown,,0,,,,,500,200,0,0,800,800,,wfs_game_dialog_meta,,,,0,0,tx_ig_chat_history_title,,,0,,"""modal titleBar=transp_panel_title close=glass_panel_close flushbuttons"""
chat_history_panel,Unknown,,0,,,,,500,200,0,0,800,800,,wfs_game_dialog_meta,,,,0,0,tx_ig_chat_history_title,,,0,,"""modal titleBar=transp_panel_title close=glass_panel_close"""
chat_history_bkg1,MetaSprite,chat_history_panel,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,512,spr_game_dialog_bkg_wide_top,,,,,0,0,,,,1,,"""tileUV moveToBack"""
chat_history_bkg2,MetaSprite,chat_history_panel,0,chat_history_bkg1,SourceLLTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_game_dialog_bkg_wide_bot,,,,,0,0,,,,1,,"""tileUV moveToBack"""
chat_history_glass,Sprite,chat_history_panel,1,,SourceULTargetUL,,SourceLRTargetLR,10,40,-10,-10,-1,-1,spr_game_dialog_glass,wfs_game_glass,,,,0,0,,,,1,,""""""
chat_history_text,TextPage,chat_history_glass,0,,SourceULTargetUL,,SourceLRTargetLR,10,10,-10,-10,-1,-1,spr_game_dialog_textinput_bkg,wfs_game_glass_inset,,fs_std_large_bold_white_outline,,0,0,,,,1,,"""markup scrollBar=game_scrollbar wordWrap dispType=1"""


// stuff for stance/formation flyouts,,,,,,,,,,,,,,,,,,,,,,,,,,

// stances,,,,,,,,,,,,,,,,,,,,,,,,,,
unit_stance_Aggressive,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_stance_aggressive,,Rollover,,,0,0,,tt_stance_Aggressive,vtt_stance_Aggressive,0,"""UIUnitCommand_Stance Aggressive""",""""""
unit_stance_Defensive,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_stance_defensive,,Rollover,,,0,0,,tt_stance_Defensive,vtt_stance_Defensive,0,"""UIUnitCommand_Stance Defensive""",""""""
unit_stance_HoldPosition,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_stance_holdposition,,Rollover,,,0,0,,tt_stance_HoldPosition,vtt_stance_HoldPosition,0,"""UIUnitCommand_Stance HoldPosition""",""""""
unit_stance_HoldFire,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_stance_holdfire,,Rollover,,,0,0,,tt_stance_HoldFire,vtt_stance_HoldFire,0,"""UIUnitCommand_Stance HoldFire""",""""""
unit_stance_Cautious,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_stance_cautious,,Rollover,,,0,0,,tt_stance_Cautious,vtt_stance_Cautious,0,"""UIUnitCommand_Stance Cautious""",""""""

// land formations,,,,,,,,,,,,,,,,,,,,,,,,,,
unit_formation_phalanx,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_phalanx,,Rollover,,,0,0,,tt_formation_Phalanx,vtt_formation_Phalanx,0,"""UIUnitCommand_Formation phalanx""",""""""
unit_formation_staggeredline,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_stagline,,Rollover,,,0,0,,tt_formation_StaggeredLine,vtt_formation_StaggeredLine,0,"""UIUnitCommand_Formation StaggeredLine""",""""""
unit_formation_doubleline,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_doubleline,,Rollover,,,0,0,,tt_formation_DoubleLine,vtt_formation_DoubleLine,0,"""UIUnitCommand_Formation DoubleLine""",""""""
unit_formation_wedge,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_wedge,,Rollover,,,0,0,,tt_formation_Wedge,vtt_formation_Wedge,0,"""UIUnitCommand_Formation wedge""",""""""
unit_formation_beasthorns,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_beasthorns,,Rollover,,,0,0,,tt_formation_BeastHorns,vtt_formation_BeastHorns,0,"""UIUnitCommand_Formation beasthorns""",""""""

// naval formations,,,,,,,,,,,,,,,,,,,,,,,,,,
unit_formation_line,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_line,,Rollover,,,0,0,,tt_formation_Line,vtt_formation_Line,0,"""UIUnitCommand_Formation line""",""""""
unit_formation_crescent,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_crescent,,Rollover,,,0,0,,tt_formation_Crescent,vtt_formation_Crescent,0,"""UIUnitCommand_Formation crescent""",""""""
unit_formation_convoy,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_convoy,,Rollover,,,0,0,,tt_formation_Convoy,vtt_formation_Convoy,0,"""UIUnitCommand_Formation convoy""",""""""
unit_formation_blockade,MetaIcon,,0,,,,,0,0,0,0,77,60,icon_formation_blockade,,Rollover,,,0,0,,tt_formation_Blockade,vtt_formation_Blockade,0,"""UIUnitCommand_Formation blockade""",""""""

// for stance/formation flyouts,,,,,,,,,,,,,,,,,,,,,,,,,,
game_unitbuttons_flyout,Unknown,game_bottom_bkg_UIParent,1,,SourceURTargetUL,,,0,0,0,0,-1,60,,wfs_game_simple_meta,,,,0,0,,,,0,,"""tileUV"""




// Pause panel,,,,,,,,,,,,,,,,,,,,,,,,,,
pause_panel,Unknown,,0,,,,,0,0,0,0,441,747,,wfs_game_dialog_meta,,,,0,0,,,,1,,"""modal center snd=sndsty_panel_pause"""
pause_panel_bkg_top,MetaSprite,pause_panel,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,512,spr_game_dialog_bkg_narr_top,,,,,0,0,,,,1,,"""tileUV"""
pause_panel_bkg_bot,MetaSprite,pause_panel,0,pause_panel_bkg_top,SourceLLTargetUL,pause_panel_bkg_top,SourceLRTargetUR,0,0,0,0,-1,512,spr_game_dialog_bkg_narr_bot,,,,,0,0,,,,1,,"""tileUV"""
pause_panel_glass,Sprite,pause_panel,1,,SourceULTargetUL,,SourceLRTargetLR,10,10,-10,-10,-1,-1,spr_game_dialog_glass,wfs_game_glass,,,,0,0,,,,1,,""""""

pause_panel_return,MetaButton,pause_panel_glass,0,,SourceULTargetUL,,SourceURTargetUR,10,10,-10,0,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_return,,,0,"""PausePanelOpenClose""","""clickFlags=5"""
pause_panel_save,MetaButton,pause_panel_glass,0,pause_panel_return,SourceLLTargetUL,pause_panel_return,SourceLRTargetUR,0,40,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_savegame,,,0,"""PausePanelSaveGame""","""clickFlags=5"""
pause_panel_load,MetaButton,pause_panel_glass,0,pause_panel_save,SourceLLTargetUL,pause_panel_save,SourceLRTargetUR,0,8,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_loadgame,,,0,"""PausePanelLoadGame""","""clickFlags=5"""
pause_panel_restart,MetaButton,pause_panel_glass,0,pause_panel_load,SourceLLTargetUL,pause_panel_load,SourceLRTargetUR,0,8,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_restart,,,0,"""PausePanelRestartGame""","""clickFlags=5"""
pause_panel_resign,MetaButton,pause_panel_glass,0,pause_panel_restart,SourceLLTargetUL,pause_panel_restart,SourceLRTargetUR,0,8,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_resign,,,0,"""PausePanelResignGame""","""clickFlags=5"""
pause_panel_settings,MetaButton,pause_panel_glass,0,pause_panel_resign,SourceLLTargetUL,pause_panel_resign,SourceLRTargetUR,0,8,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_settings,,,0,"""PausePanelGameSettings""","""clickFlags=5"""
pause_panel_recordorstop,MetaButton,pause_panel_glass,0,pause_panel_settings,SourceLLTargetUL,pause_panel_settings,SourceLRTargetUR,0,8,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_recordgamestart,,,0,"""PausePanelRecordOrStop""","""clickFlags=5"""
pause_panel_quit,MetaButton,pause_panel_glass,0,pause_panel_recordorstop,SourceLLTargetUL,pause_panel_recordorstop,SourceLRTargetUR,0,35,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_quit,,,0,"""PausePanelExitGame""","""clickFlags=5"""
pause_panel_quitDesktop,MetaButton,pause_panel_glass,0,pause_panel_quit,SourceLLTargetUL,pause_panel_quit,SourceLRTargetUR,0,8,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_quitDesktop,,,0,"""PausePanelQuitDesktop""","""clickFlags=5"""

pause_panel_quit_norecord,MetaButton,pause_panel_glass,0,pause_panel_settings,SourceLLTargetUL,pause_panel_settings,SourceLRTargetUR,0,40,0,8,-1,80,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_pause_quit,,,0,"""PausePanelExitGame""","""clickFlags=5"""

// dividers (created after resizing the panel),,,,,,,,,,,,,,,,,,,,,,,,,,
pause_panel_divider_1,MetaSprite,pause_panel,1,pause_panel_glass,SourceULTargetUL,pause_panel_glass,SourceURTargetUR,0,110,0,0,-1,9,spr_glass_divider_horiz,,,,,0,0,,,,1,,""""""
pause_panel_divider_2,MetaSprite,pause_panel,1,pause_panel_glass,SourceLLTargetLL,pause_panel_glass,SourceLRTargetLR,0,-197,0,0,-1,9,spr_glass_divider_horiz,,,,,0,0,,,,1,,""""""

//pause_panel_return,Button,pause_panel_glass,0,,SourceULTargetUL,,SourceURTargetUR,10,10,-10,0,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_return,,,0,,"""clickFlags=5"""
//pause_panel_save,Button,pause_panel_glass,0,pause_panel_return,SourceLLTargetUL,pause_panel_return,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_savegame,,,0,,"""clickFlags=5"""
//pause_panel_recordorstop,Button,pause_panel_glass,0,pause_panel_save,SourceLLTargetUL,pause_panel_return,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_recordgamestart,,,0,,"""clickFlags=5"""
//pause_panel_restart,Button,pause_panel_glass,0,pause_panel_recordorstop,SourceLLTargetUL,pause_panel_save,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_restart,,,0,,"""clickFlags=5"""
//pause_panel_resign,Button,pause_panel_glass,0,pause_panel_restart,SourceLLTargetUL,pause_panel_restart,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_resign,,,0,,"""clickFlags=5"""
//pause_panel_load,Button,pause_panel_glass,0,pause_panel_resign,SourceLLTargetUL,pause_panel_resign,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_loadgame,,,0,,"""clickFlags=5"""
//pause_panel_settings,Button,pause_panel_glass,0,pause_panel_load,SourceLLTargetUL,pause_panel_load,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_settings,,,0,,"""clickFlags=5"""
//pause_panel_quit,Button,pause_panel_glass,0,pause_panel_settings,SourceLLTargetUL,pause_panel_settings,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_quit,,,0,,"""clickFlags=5"""
//pause_panel_quitDesktop,Button,pause_panel_glass,0,pause_panel_quit,SourceLLTargetUL,pause_panel_quit,SourceLRTargetUR,0,8,0,8,-1,68,spr_game_dialog_button_large,,TwoStateRollover,fs_std_large_white,CenterMid,0,0,tx_ig_pause_quitDesktop,,,0,,"""clickFlags=5"""





// tutorial dialog,,,,,,,,,,,,,,,,,,,,,,,,,,
tut_root,Unknown,,0,,,,,15,65,0,0,600,300,spr_game_dialog_bkg_wide_top,wfs_game_dialog_meta,,,,0,0,tx_ig_tut_title,,,1,,"""titleBar=transp_panel_title close=glass_panel_close flushbuttons dontTabToChildren"""
tut_glass,Sprite,tut_root,0,,SourceULTargetUL,,SourceLRTargetLR,10,40,-10,-10,-1,-1,spr_game_dialog_glass,wfs_game_glass,,,,0,0,,,,1,,""""""
tut_text,TextPage,tut_glass,0,,SourceULTargetUL,,SourceLRTargetLR,10,10,-10,-10,-1,-1,,wfs_game_glass_inset,,fs_std_large_white_outline,,0,0,,,,1,,"""markup scrollBar=game_scrollbar wordWrap dispType=1"""


//Game over dialog,,,,,,,,,,,,,,,,,,,,,,,,,,
endgame_panel,Unknown,,0,,,,,416,240,0,0,768,512,,wfs_game_dialog_meta,,,,0,0,,,,1,,"""modal"""
endgame_panel_examine_map,MetaButton,endgame_panel,0,,,,,244,230,0,0,280,64,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_endgame_examinemap,,,0,,""""""
endgame_panel_examine_map_shdw,Sprite,endgame_panel,0,endgame_panel_examine_map,SourceULTargetUL,endgame_panel_examine_map,SourceLRTargetLR,10,10,10,10,-1,-1,spr_black_lowalpha,,,,,0,0,,,,1,,"""moveBehindSibling=endgame_panel_examine_map"""
endgame_panel_replay,MetaButton,endgame_panel,0,endgame_panel_examine_map,SourceLLTargetUL,,,0,20,0,0,280,64,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_endgame_replay,,,0,,""""""
endgame_panel_replay_shdw,Sprite,endgame_panel,0,endgame_panel_replay,SourceULTargetUL,endgame_panel_replay,SourceLRTargetLR,10,10,10,10,-1,-1,spr_black_lowalpha,,,,,0,0,,,,1,,"""moveBehindSibling=endgame_panel_replay"""
endgame_panel_continue,MetaButton,endgame_panel,0,endgame_panel_replay,SourceLLTargetUL,,,0,20,0,0,280,64,spr_game_metaBut_big,,TwoStateRollover,fs_metaBut_large,CenterMid,0,0,tx_ig_endgame_continue,,,0,,""""""
endgame_panel_continue_shdw,Sprite,endgame_panel,0,endgame_panel_continue,SourceULTargetUL,endgame_panel_continue,SourceLRTargetLR,10,10,10,10,-1,-1,spr_black_lowalpha,,,,,0,0,,,,1,,"""moveBehindSibling=endgame_panel_continue"""
endgame_panel_win_text,Text,endgame_panel,0,,SourceULTargetUL,,SourceURTargetUR,5,5,-5,5,-1,128,,,,fs_std_huge_bold_white,CenterMid,0,0,tx_ig_endgame_youwon,,,1,,""""""
endgame_flag_win_left,AnimatedSprite,endgame_panel,0,,SourceULTargetUL,,,5,5,0,0,192,164,spr_flag_win_left_0,,,,,0,0,,,,1,,"""spriteNum=16 animLen=1"""
endgame_flag_win_right,AnimatedSprite,endgame_panel,0,,SourceURTargetUR,,,-5,5,0,0,192,164,spr_flag_win_right_0,,,,,0,0,,,,1,,"""spriteNum=16 animLen=1"""
endgame_panel_lose_text,Text,endgame_panel,0,,SourceULTargetUL,,SourceURTargetUR,5,5,-5,5,-1,128,,,,fs_std_huge_bold_white,CenterMid,0,0,tx_ig_endgame_youlost,,,1,,""""""
endgame_flag_lose_left,AnimatedSprite,endgame_panel,0,,SourceULTargetUL,,,5,5,0,0,192,164,spr_flag_lose_left_0,,,,,0,0,,,,1,,"""spriteNum=16 animLen=1"""
endgame_flag_lose_right,AnimatedSprite,endgame_panel,0,,SourceURTargetUR,,,-5,5,0,0,192,164,spr_flag_lose_right_0,,,,,0,0,,,,1,,"""spriteNum=16 animLen=1"""

//Timer widget,,,,,,,,,,,,,,,,,,,,,,,,,,
timer_panel,Widget,,0,game_bottom_bkg,SourceULTargetLL,,,0,0,0,0,800,400,,,,fs_std_large_white_outline,LeftBottom,0,0,,,,1,,""""""

// Verbose tooltips,,,,,,,,,,,,,,,,,,,,,,,,,,
game_verbose_tooltip,Unknown,,0,game_bottom_bkg,SourceURTargetLR,game_resources,SourceULTargetLL,0,9,0,0,-1,360,spr_dropdown_menu_bkg,wfs_game_glass_dropdown,,fs_std_med_white,Left,4,4,,,,1,,""""""
game_verbose_tooltip_diplomacy,Unknown,,0,,SourceURTargetUR,,,0,0,0,0,425,360,spr_dropdown_menu_bkg,wfs_game_glass_dropdown,,fs_std_med_white,Left,4,4,,,,1,,""""""

//Diplomacy screen,,,,,,,,,,,,,,,,,,,,,,,,,,
//,,,,,,,,,,,,,,,,,,,,,,,,,,
// big daddy root,,,,,,,,,,,,,,,,,,,,,,,,,,
diplo_panel,Unknown,,0,,,,,0,0,0,0,1160,885,,wfs_game_dialog_meta,,,,0,0,,,,0,,"""modal center snd=sndsty_panel_diplomacy"""
diplo_panel_bkgParent,Widget,diplo_panel,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,""""""
diplo_panel_UIParent,Widget,diplo_panel,1,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,""""""
// background image,,,,,,,,,,,,,,,,,,,,,,,,,,
diplo_panel_bkg_top,MetaSprite,diplo_panel_bkgParent,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,512,spr_game_dialog_bkg_wide_top,,,,,0,0,,,,0,,"""tileV"""
