//NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// basic full-screen load screen,,,,,,,,,,,,,,,,,,,,,,,,,,
// These widgets are used on ALL loading screens.,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_st_env_bkg_5,Widget,progress_sk_settings_env,0,progress_sk_st_env_bkg_4,SourceLLTargetUL,progress_sk_st_env_bkg_4,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_env_bkg_6,Sprite,progress_sk_settings_env,0,progress_sk_st_env_bkg_5,SourceLLTargetUL,progress_sk_st_env_bkg_5,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_env_cycleSsn,Text,progress_sk_st_env_bkg_0,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_env_minPerSsn,Text,progress_sk_st_env_bkg_1,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_env_strtSsn,Text,progress_sk_st_env_bkg_2,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_env_time,Text,progress_sk_st_env_bkg_3,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_env_weather,Text,progress_sk_st_env_bkg_4,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_env_wind,Text,progress_sk_st_env_bkg_5,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""

// player civilization information,,,,,,,,,,,,,,,,,,,,,,,,,,
//progress_sk_civ_title,Text,,0,progress_sk_plyr_lbl,SourceURTargetUL,,,20,0,0,0,500,32,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_progress_sk_civ_info,,,1,,"""noClip"""
progress_sk_civ_container,Sprite,,0,progress_prog_panel,SourceURTargetLR,progress_sk_player_info,SourceURTargetUL,0,-15,15,0,-1,-1,spr_blackpixel_alpha50,wfs_fe_panel,,,,0,0,,,,1,,""""""
progress_sk_civ_bkg1,Sprite,progress_sk_civ_container,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,512,spr_fe_panel_bkg_top_right,,,,,0,0,,,,1,,"""tileV tilingScale=2.0"""
progress_sk_civ_bkg2,Sprite,progress_sk_civ_container,0,progress_sk_civ_bkg1,SourceLLTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_bot_right,,,,,0,0,,,,1,,"""tileV tilingScale=2.0"""
progress_sk_civ_info_cont,Widget,progress_sk_civ_container,0,,SourceULTargetUL,,SourceLRTargetLR,20,20,-20,-430,-1,-1,,,,,,0,0,,,,1,,""""""
progress_sk_civ_info,Text,progress_sk_civ_info_cont,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,0,0,-1,-1,,,,fs_std_med_white,,0,0,,,,1,,"""wordWrap markup"""
progress_sk_civ_units_div,Sprite,progress_sk_civ_container,0,progress_sk_civ_info_cont,SourceLLTargetUL,progress_sk_civ_info_cont,SourceLRTargetUR,-5,10,5,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
progress_sk_civ_unit_lbl,Text,progress_sk_civ_container,0,progress_sk_civ_info_cont,SourceLLTargetUL,progress_sk_civ_info_cont,SourceLRTargetUR,-15,27,15,0,-1,32,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_civ_unit_lbl,,,1,,""""""
progress_sk_civ_units,Widget,progress_sk_civ_container,0,progress_sk_civ_unit_lbl,SourceLLTargetUL,progress_sk_civ_unit_lbl,SourceLRTargetUR,0,0,0,0,-1,148,,,,,,0,0,,,,1,,""""""
progress_sk_civ_unit_0,Sprite,progress_sk_civ_units,0,,SourceULTargetUL,,,47,10,0,0,77,60,,wfs_fe_gold_bevel,,,,0,0,,,,1,,""""""
progress_sk_civ_unit_1,Sprite,progress_sk_civ_units,0,progress_sk_civ_unit_0,SourceURTargetUL,,,118,0,0,0,77,60,,wfs_fe_gold_bevel,,,,0,0,,,,1,,""""""
progress_sk_civ_unit_2,Sprite,progress_sk_civ_units,0,,SourceURTargetUR,,,-47,10,0,0,77,60,,wfs_fe_gold_bevel,,,,0,0,,,,1,,""""""
progress_sk_civ_unit_lbl_0,Text,progress_sk_civ_units,0,,SourceULTargetUL,,,0,70,0,0,192,74,,,,fs_std_med_white,CenterMid,0,0,,,,1,,"""wordWrap"""
progress_sk_civ_unit_lbl_1,Text,progress_sk_civ_units,0,progress_sk_civ_unit_lbl_0,SourceURTargetUL,,,0,0,0,0,192,74,,,,fs_std_med_white,CenterMid,0,0,,,,1,,"""wordWrap"""
progress_sk_civ_unit_lbl_2,Text,progress_sk_civ_units,0,progress_sk_civ_unit_lbl_1,SourceURTargetUL,,SourceURTargetUR,0,0,0,0,-1,74,,,,fs_std_med_white,CenterMid,0,0,,,,1,,"""wordWrap"""
progress_sk_civ_wndr_div,Sprite,progress_sk_civ_container,0,progress_sk_civ_units,SourceLLTargetUL,progress_sk_civ_units,SourceLRTargetUR,10,10,-10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
progress_sk_civ_wndr_lbl,Text,progress_sk_civ_container,0,progress_sk_civ_units,SourceLLTargetUL,progress_sk_civ_units,SourceLRTargetUR,0,27,0,0,-1,32,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_civ_wndr_lbl,,,1,,""""""
progress_sk_civ_wonders,Widget,progress_sk_civ_container,0,progress_sk_civ_wndr_lbl,SourceLLTargetUL,progress_sk_civ_wndr_lbl,SourceLRTargetUR,0,0,0,0,-1,148,,,,,,0,0,,,,1,,""""""
progress_sk_civ_wndr_0,Sprite,progress_sk_civ_wonders,0,,SourceULTargetUL,,,47,10,0,0,77,60,,wfs_fe_gold_bevel,,,,0,0,,,,1,,""""""
progress_sk_civ_wndr_1,Sprite,progress_sk_civ_wonders,0,progress_sk_civ_wndr_0,SourceURTargetUL,,,118,0,0,0,77,60,,wfs_fe_gold_bevel,,,,0,0,,,,1,,""""""
progress_sk_civ_wndr_2,Sprite,progress_sk_civ_wonders,0,,SourceURTargetUR,,,-47,10,0,0,77,60,,wfs_fe_gold_bevel,,,,0,0,,,,1,,""""""
progress_sk_civ_wndr_lbl_0,Text,progress_sk_civ_wonders,0,,SourceULTargetUL,,,0,70,0,0,192,74,,,,fs_std_med_white,CenterMid,0,0,,,,1,,"""wordWrap"""
progress_sk_civ_wndr_lbl_1,Text,progress_sk_civ_wonders,0,progress_sk_civ_wndr_lbl_0,SourceURTargetUL,,,0,0,0,0,192,74,,,,fs_std_med_white,CenterMid,0,0,,,,1,,"""wordWrap"""
progress_sk_civ_wndr_lbl_2,Text,progress_sk_civ_wonders,0,progress_sk_civ_wndr_lbl_1,SourceURTargetUL,,SourceURTargetUR,0,0,0,0,-1,74,,,,fs_std_med_white,CenterMid,0,0,,,,1,,"""wordWrap"""


// either SP or MP player info sets are created.,,,,,,,,,,,,,,,,,,,,,,,,,,
// Single Player player info widgets,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_sp_plyr_name,Text,progress_sk_plyr_info_cont,0,,,,,0,8,0,0,210,16,,,,fs_std_large_bold_white,LeftMid,0,0,tx_fe_progress_sk_plyr_name,,,1,,"""noClip"""
progress_sk_sp_plyr_type,Text,progress_sk_plyr_info_cont,0,progress_sk_sp_plyr_name,SourceURTargetUL,,,0,0,0,0,225,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_type,,,1,,"""noClip"""
progress_sk_sp_plyr_team,Text,progress_sk_plyr_info_cont,0,progress_sk_sp_plyr_type,SourceURTargetUL,,,0,0,0,0,110,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_team,,,1,,"""noClip"""
progress_sk_sp_plyr_civ,Text,progress_sk_plyr_info_cont,0,progress_sk_sp_plyr_team,SourceURTargetUL,,,0,0,0,0,215,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_civ,,,1,,"""noClip"""
progress_sk_sp_plyr_epoch,Text,progress_sk_plyr_info_cont,0,progress_sk_sp_plyr_civ,SourceURTargetUL,,,0,0,0,0,125,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""noClip"""
progress_sk_SP_plyr_0,GroupOfWidgets,progress_sk_plyr_bkg_0,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_1,GroupOfWidgets,progress_sk_plyr_bkg_1,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_2,GroupOfWidgets,progress_sk_plyr_bkg_2,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_3,GroupOfWidgets,progress_sk_plyr_bkg_3,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_4,GroupOfWidgets,progress_sk_plyr_bkg_4,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_5,GroupOfWidgets,progress_sk_plyr_bkg_5,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_6,GroupOfWidgets,progress_sk_plyr_bkg_6,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_7,GroupOfWidgets,progress_sk_plyr_bkg_7,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_8,GroupOfWidgets,progress_sk_plyr_bkg_8,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
progress_sk_SP_plyr_9,GroupOfWidgets,progress_sk_plyr_bkg_9,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerName_sp lastWidget=progress_sk_playerEpoch_sp"""
// PLAYER INFO WIDGETS,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_playerName_sp,Text,,0,,,,,0,0,0,0,210,32,,,,fs_std_med_white_drop,LeftMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerType_sp,Text,,0,progress_sk_playerName_sp,SourceURTargetUL,,,0,0,0,0,225,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerTeam_sp,Text,,0,progress_sk_playerType_sp,SourceURTargetUL,,,0,0,0,0,110,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerCiv_sp,Text,,0,progress_sk_playerTeam_sp,SourceURTargetUL,,,0,0,0,0,215,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerEpoch_sp,Text,,0,progress_sk_playerCiv_sp,SourceURTargetUL,,,0,0,0,0,125,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""

// MP player info widgets,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_mp_plyr_name,Text,progress_sk_plyr_info_cont,0,,,,,39,8,0,0,200,16,,,,fs_std_large_bold_white,LeftMid,0,0,tx_fe_progress_sk_plyr_name,,,1,,"""noClip"""
progress_sk_mp_plyr_type,Text,progress_sk_plyr_info_cont,0,progress_sk_mp_plyr_name,SourceURTargetUL,,,0,0,0,0,215,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_type,,,1,,"""noClip"""
progress_sk_mp_plyr_team,Text,progress_sk_plyr_info_cont,0,progress_sk_mp_plyr_type,SourceURTargetUL,,,0,0,0,0,105,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_team,,,1,,"""noClip"""
progress_sk_mp_plyr_civ,Text,progress_sk_plyr_info_cont,0,progress_sk_mp_plyr_team,SourceURTargetUL,,,0,0,0,0,205,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_civ,,,1,,"""noClip"""
//progress_sk_mp_plyr_epoch,Text,progress_sk_plyr_info_cont,0,progress_sk_mp_plyr_civ,SourceURTargetUL,,,0,0,0,0,100,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""noClip"""
progress_sk_mp_plyr_bar,Text,progress_sk_plyr_info_cont,0,,SourceURTargetUR,,,-5,8,0,0,105,16,,,,fs_std_large_bold_white,CenterMid,0,0,tx_fe_progress_sk_plyr_prog,,,1,,"""noClip"""
progress_sk_MP_plyr_0,GroupOfWidgets,progress_sk_plyr_bkg_0,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_1,GroupOfWidgets,progress_sk_plyr_bkg_1,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_2,GroupOfWidgets,progress_sk_plyr_bkg_2,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_3,GroupOfWidgets,progress_sk_plyr_bkg_3,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_4,GroupOfWidgets,progress_sk_plyr_bkg_4,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_5,GroupOfWidgets,progress_sk_plyr_bkg_5,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_6,GroupOfWidgets,progress_sk_plyr_bkg_6,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_7,GroupOfWidgets,progress_sk_plyr_bkg_7,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_8,GroupOfWidgets,progress_sk_plyr_bkg_8,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
progress_sk_MP_plyr_9,GroupOfWidgets,progress_sk_plyr_bkg_9,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=progress_sk_playerKick_mp lastWidget=progress_sk_playerBar_mp"""
// PLAYER INFO WIDGETS,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_playerKick_mp,Button,,0,,,,,5,4,0,0,24,24,spr_kick_butt,,TwoStateRollover,fs_std_med_white,CenterMid,0,0,,,,0,,""""""
progress_sk_playerName_mp,Text,,0,progress_sk_playerKick_mp,SourceURTargetUL,,,10,-4,0,0,200,32,,,,fs_std_med_white_drop,LeftMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerType_mp,Text,,0,progress_sk_playerName_mp,SourceURTargetUL,,,0,0,0,0,215,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerTeam_mp,Text,,0,progress_sk_playerType_mp,SourceURTargetUL,,,0,0,0,0,105,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerCiv_mp,Text,,0,progress_sk_playerTeam_mp,SourceURTargetUL,,,0,0,0,0,205,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
//progress_sk_playerEpoch_mp,Text,,0,progress_sk_playerCiv_mp,SourceURTargetUL,,,0,0,0,0,100,32,,,,fs_std_med_white,CenterMid,0,0,tx_fe_progress_sk_plyr_epch,,,1,,"""autoTruncStd"""
progress_sk_playerBar_mp_cont,Sprite,,0,,SourceURTargetUR,,,-5,5,0,0,100,16,spr_fe_textfield_small,wfs_fe_gold_bevel,,,,0,0,,,,1,,"""tileUV"""
progress_sk_playerBar_mp,ProgressBar,progress_sk_playerBar_mp_cont,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_progress_mp_progress,,,,,0,0,,,,1,,""""""
