//NAME,FILENAME,VOLUME,LOOP,MAX_INSTANCES,PITCH_VARIATION,DRY,WET
fx_wea_rifle_5,fx_wea_rifle_5.wav,1.5,0,4,0,1,1
fx_wea_rifle_6,fx_wea_rifle_6.wav,1.5,0,4,0,1,1
fx_wea_incendiarybolt_1,fx_wea_incendiary_bolt_1.wav,2.0,0,4,0,1,1
fx_wea_wheeledcrossbow_1,fx_wea_wheeled_crossbow_1.wav,2.0,0,4,0,1,1
fx_wea_full_broadside_1,fx_wea_full_broadside_1.wav,1.2,0,4,0,1,1
fx_wea_cannon_modern2_1,fx_wea_cannon_modern2_1.wav,1.2,0,4,0,1,1
fx_wea_cannon_modern2_2,fx_wea_cannon_modern2_2.wav,1.2,0,4,0,1,1
fx_wea_cannon_modern2_3,fx_wea_cannon_modern2_3.wav,1.2,0,4,0,1,1
fx_wea_full_broadside_2,fx_wea_full_broadside_1.wav,1.4,0,4,0,1,1
fx_wea_full_broadside_3,fx_wea_full_broadside_1.wav,1.6,0,4,0,1,1
fx_battle_m14_fire,fx_battle_m14_fire.mp3,1.0,0,4,0,1,1
fx_battle_m42_fire,fx_battle_m42_fire.mp3,1.0,0,4,0,1,1
fx_battle_m60_fire,fx_battle_m60_fire.mp3,1.0,0,4,0,1,1
fx_battle_cruiser,fx_battle_cruiser.mp3,1.5,0,4,0,1,1
fx_battle_machgun,fx_battle_machgun.mp3,1.2,0,4,0,1,1

Resource_wood,fx_resource_wood.mp3,0.3,0,4,0.05,1,1
Resource_uranium,fx_uranium_mine.wav,0.5,1,3,0,1,1
Resource_oil,fx_oil_rig.wav,0.5,1,3,0,1,1
Resource_gold,fx_resource_gold.mp3,0.3,0,4,0.01,1,1
Resource_stone,fx_resource_stone.mp3,0.3,0,4,0.05,1,1
Resource_saltpeter,fx_resource_saltpeter.mp3,0.3,0,4,0,1,1
Sword_heavy,fx_heavy_sword.mp3,0.7,0,4,0,1,1
Sword_medium,fx_medium_sword.mp3,0.7,0,4,0,1,1
Tank_firing1,fx_tankshot_1.mp3,2,0,4,0,1,1
Tank_firing2,fx_tankshot_2.mp3,0.7,0,4,0,1,1
Musket_firing,fx_battle_musket.mp3,0.7,0,4,0,1,1
Laser_firing,fx_battle_Laser_01.mp3,0.7,0,4,0,1,1
Bld_Collapse,fx_building_collapse_1.mp3,0.7,0,4,0.01,1,1
cannon_firing1,fx_cannonshot_1.mp3,0.7,0,4,0,1,1
ballista_firing1,fx_ballista_firing.mp3,0.7,0,4,0,1,1
trebuchet_firing1,fx_trebuchet_firing.mp3,0.7,0,4,0,1,1
Crossbow_firing,fx_crossbow_firing.mp3,0.7,0,4,0,1,1
tank_moving1,fx_tankmove1.wav,0.6,1,4,0,1,1
tank_moving2,fx_tankmove2.wav,0.3,1,4,0,1,1
siegetower_moving1,fx_siegemove1.mp3,1,1,4,0,1,1
siegetower_moving2,fx_siegemove2.mp3,1,1,4,0,1,1
Citizen_build,fx_contruction_01.mp3,0.4,0,4,0,1,1
fx_exp_water01,fx_exp_water01.mp3,0.7,0,4,0.2,1,1
fx_exp_water02,fx_exp_water02.mp3,0.7,0,4,0.2,1,1
fx_AAgun_firing1,fx_aashot_1.mp3,0.9,0,4,0.1,1,1
fx_AAgun_firing2,fx_aashot_2.mp3,0.9,0,4,0.2,1,1
fx_tmp_boat_sink_01,fx_tmp_boat_sink_01.mp3,0.5,0,4,0.2,1,1
fx_tmp_boat_sink_02,fx_tmp_boat_sink_02.mp3,0.5,0,4,0.2,1,1
fx_siegetower_collapse,fx_siegetower_death.mp3,0.7,0,4,0,1,1


//SOUND EFFECTS,,,,,,,
//FEEDBACK SOUNDS,,,,,,,

//UI: GENERIC,,,,,,,
uigen_tab_select,fx_ui_button_press.mp3,0.7,0,0,0,1,0
uigen_tab_rollover,fx_ui_button_roll.mp3,0.6,0,1,0,1,0
uigen_panel_open,fx_ui_open_panel.mp3,1,0,1,0,1,0
uigen_panel_close,fx_ui_button_press.mp3,1,0,1,0,1,0
uigen_dropdown_open,fx_ui_button_press.mp3,1,0,1,0,1,0
uigen_dropdown_rollover,fx_ui_button_roll.mp3,1,0,1,0,1,0
uigen_dropdown_select,fx_ui_button_press.mp3,1,0,1,0,1,0
uigen_checkbox_select,fx_ui_checkbox.mp3,1,0,0,0,1,0
uigen_button_click,fx_ui_button_press.mp3,0.7,0,0,0,1,0
uigen_button_rollover,fx_ui_button_roll.mp3,0.6,0,1,0,1,0
uigen_edittext_select,uigen_edittext_select.mp3,1,0,0,0,1,0
uigen_slider,uigen_slider.mp3,1,0,1,0,1,0

//UI: SPECIFIC,,,,,,,

// misc ingame sounds,,,,,,,
ui_ctrlgrps_set,Fx_ui_click.mp3,1,0,1,0,1,0
ui_ctrlgrps_clear,Fx_ui_click.mp3,1,0,1,0,1,0
ui_topbanner_expand,fx_ui_top_banner.mp3,0.7,0,1,0,1,0
ui_topbanner_collapse,fx_ui_top_banner.mp3,0.7,0,1,0,1,0
ui_pausepanel_open,fx_ui_open_panel.mp3,1,0,1,0,1,0
ui_pausepanel_close,fx_ui_button_press.mp3,0.7,0,1,0,1,0

// production-related sounds,,,,,,,
ui_production_start,fx_blank.mp3,1,0,1,0,1,0
ui_production_cancel,Building_select.mp3,1,0,1,0,1,0
ui_placement_start,fx_blank.mp3,1,0,1,0,1,0
ui_foundation_placed,ui_foundation_placed.mp3,1,0,1,0,1,0
ui_wonder_foundation_placed,ui_foundation_placed.mp3,1,0,1,0,1,0
ui_wonder_construction_complete,fx_feedback_wonder_created.mp3,1,0,1,0,1,0

// general dashboard button sounds,,,,,,,
ui_dash_button_rollover,fx_ui_ingame_button_rollover.mp3,1,0,1,0,1,0
ui_dash_button_click,fx_ui_ingame_button_select.mp3,1,0,1,0,1,0

// pip sounds,,,,,,,
ui_pip_bookmark_set,fx_ui_button_roll.mp3,0.5,0,1,0,1,0
ui_pip_bookmark_select,fx_ui_button_roll.mp3,0.5,0,1,0,1,0
ui_pip_bookmark_clear,fx_ui_button_roll.mp3,0.5,0,1,0,1,0
ui_pip_cycle_toggle,fx_ui_button_roll.mp3,0.5,0,1,0,1,0
ui_pip_setMainView,fx_ui_button_roll.mp3,0.5,0,1,0,1,0

// chat sounds,,,,,,,
ui_chat_open,fx_ui_chat.mp3,1,0,1,0,1,0
ui_chat_received_playerMsg,ui_chat_received_playerMsg.mp3,1,0,1,0,1,0

// techtree sounds,,,,,,,
ui_techtree_open,Tab_fly_out.mp3,1,0,1,0,1,0
ui_techtree_close,Tab_fly_in.mp3,1,0,1,0,1,0
ui_research_start,fx_research_start.mp3,1,0,1,0,1,0
ui_research_complete,fx_research_complete.mp3,1,0,1,0,1,0
ui_research_cancel,fx_research_cancel.mp3,1,0,1,0,1,0
ui_techtree_advanceEpoch,fx_feedback_epoch_up.mp3,1,0,1,0,1,0

// fullscreen map,,,,,,,
ui_fullmap_open,fx_ui_fullmap_open.mp3,1,0,1,0,1,0
ui_fullmap_close,fx_ui_fullmap_open.mp3,1,0,1,0,1,0

// citizen manager,,,,,,,
ui_citman_pickup,fx_ui_citizen_pick_up.mp3,1,0,1,0,1,0
ui_citman_dropoff,fx_ui_citizen_drop_off.mp3,1,0,1,0,1,0

// warplans sounds,,,,,,,
ui_warplans_label_create,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_target_create,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_area_begin,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_area_finish,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_path_addPoint,fx_ui_warplans_path_addPoint.mp3,1,0,1,0,1,0
ui_warplans_path_finish,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_element_select,ui_eee_scrollbar_grab.mp3,1,0,1,0,1,0
ui_warplans_element_delete,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_delete,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_accept,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_reject,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_copy,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_warplans_notify_received,ui_warplans_notify_received.mp3,1,0,1,0,1,0
ui_warplans_notify_accepted,ui_warplans_notify_accepted.mp3,1,0,1,0,1,0
ui_warplans_notify_rejected,ui_warplans_notify_rejected.mp3,1,0,1,0,1,0

// diplomacy sounds,,,,,,,
ui_diplomacy_open,ui_diplomacy_open.mp3,1,0,1,0,1,0
ui_diplomacy_alliance_proposed,ui_drumroll.mp3,1,0,1,0,1,0
ui_diplomacy_alliance_retracted,ui_alliance_retract.mp3,1,0,1,0,1,0
ui_diplomacy_alliance_rejected,ui_drumroll_tymp.mp3,1,0,1,0,1,0
ui_diplomacy_alliance_entered,ui_drumroll_gong.mp3,1,0,1,0,1,0
ui_diplomacy_alliance_expired,ui_drumroll_tymp.mp3,1,0,1,0,1,0
ui_diplomacy_ceasefire_expired,ui_drumroll_tymp.mp3,1,0,1,0,1,0
ui_diplomacy_declare_war,ui_diplomacy_declare_war.mp3,0.9,0,1,0,1,0
ui_diplomacy_tribute,fx_ui_button_roll.mp3,1,0,1,0,1,0
ui_diplomacy_tributebut_demand,fx_ui_button_roll_high.mp3,1,0,1,0,1,0
ui_diplomacy_tributebut_give,fx_ui_button_roll_low.mp3,1,0,1,0,1,0

// eee sounds,,,,,,,
ui_eee_open,fx_ui_eee_open.mp3,1,0,1,0,1,0
ui_eee_close,fx_blank.mp3,1,0,1,0,1,0
ui_eee_folder_open,fx_eee_folder_open.mp3,1,0,1,0,1,0
ui_eee_folder_close,fx_eee_folder_close.mp3,1,0,1,0,1,0
ui_eee_folder_itemSelect,fx_eee_itemselect.mp3,0.8,0,1,0,1,0
ui_eee_button,fx_eee_button.mp3,0.7,0,1,0,1,0
ui_eee_scrollbar_grab,ui_eee_scrollbar_grab.mp3,0.7,0,1,0,1,0
ui_eee_scrollbar_release,ui_eee_scrollbar_grab.mp3,0.7,0,1,0,1,0

// misc ingame feedback sounds,,,,,,,
ui_rallypoint_set,fx_feedback_rally_point.mp3,1,0,1,0,1,0
feedback_under_attack,fx_feedback_under_attack.mp3,1,0,0,0,1,0
fx_feedback_weather,fx_feedback_important.mp3,1,0,0,0,1,0
fx_feedback_diplomacy,fx_feedback_diplomacy.mp3,1,0,0,0,1,0
UnitCreate,fx_feedback_citizen_created.mp3,1,0,0,0,1,0
ui_garrison,ui_garrison.mp3,1,0,1,0,1,0
ui_ungarrison,ui_ungarrison.mp3,1,0,1,0,1,0

ui_deferred_upgrade,fx_deferred_upgrade.mp3,1,0,2,0,1,0

//,,,,,,,
// capture sounds,,,,,,,
//,,,,,,,

// normal case,,,,,,,
ui_capture_youCaptureBuilding,Building_select.mp3,1,0,1,0,1,0
ui_capture_yourBuildingCaptured,Building_select.mp3,1,0,1,0,1,0
ui_capture_doesntInvolveYou,Building_select.mp3,1,0,1,0,1,0

// king of the hill case,,,,,,,
ui_capture_KOTH_self,Building_select.mp3,1,0,1,0,1,0// the sound the capturer hears
ui_capture_KOTH_other,Building_select.mp3,1,0,1,0,1,0// the sound the target hears
ui_capture_KOTH_others,Building_select.mp3,1,0,1,0,1,0// the sound everyone else hears

// special capitol capture messages,,,,,,,
// ui_<capturer to capitol's original owner relationship>_capitol_<UI player>,,,,,,,
ui_self_capitol_self,fx_gain_territory.mp3,1,0,1,0,1,0
ui_self_capitol_enemy,fx_lost_territory.mp3,1,0,1,0,1,0
ui_ally_capitol_self,fx_gain_territory.mp3,1,0,1,0,1,0
ui_ally_capitol_enemy,fx_lost_territory.mp3,1,0,1,0,1,0
ui_ally_capitol_ally,fx_gain_territory.mp3,1,0,1,0,1,0
ui_enemy_capitol_self,fx_gain_territory.mp3,1,0,1,0,1,0
ui_enemy_capitol_enemy,fx_lost_territory.mp3,1,0,1,0,1,0

ui_convert,Building_select.mp3,1,0,1,0,1,0

ui_flare_user,Building_select.mp3,1,0,1,0,1,0
ui_game_win,fx_blank.mp3,1,0,1,0,1,0
ui_game_lose,fx_blank.mp3,1,0,1,0,1,0
ui_trade,fx_feedback_trade_complete.mp3,1,0,1,0,1,0
ui_misc_notify,ui_chat_received_playerMsg.mp3,1,0,1,0,1,0
ui_territory_acquire,fx_gain_territory.mp3,1,0,1,0,1,0
ui_territory_lose,fx_lost_territory.mp3,1,0,1,0,1,0

// region power sounds,,,,,,,
ui_regionpower_noEnergy,fx_ui_button_roll.mp3,1,0,0,0,1,0
ui_regionpower_fullEnergy,fx_tmp_swing.mp3,1,0,0,0,1,0
ui_regionpower_activateEffect,fx_ui_button_press.mp3,1,0,0,0,1,0
ui_regionpower_cancelEffect,fx_ui_button_press.mp3,1,0,0,0,1,0

// crowns sounds,,,,,,,
ui_crowns_win_player,fx_feedback_player_won_crown.mp3,1,0,1,0,1,0
ui_crowns_win_opponent,fx_feedback_enemy_won_crown.mp3,1,0,1,0,1,0
ui_crowns_lose,ui_crowns_lose.mp3,1,0,1,0,1,0

// icbm interception,,,,,,,
fx_icbm_not_shotdown,fx_icbm_not_shotdown.mp3,1,0,1,0,1,0
fx_icbm_shotdown,fx_icbm_shotdown.mp3,1,0,1,0,1,0

//BUILDINGS,,,,,,,
Bridge_select,Building_select.mp3,0.9,0,0,0,1,0
Building_select,Building_select.mp3,0.9,0,0,0,1,0
CityCenter_select,Fx_Bld_City_Center.mp3,0.9,0,0,0,1,0
Outpost_select,Building_select.mp3,0.9,0,0,0,1,0
Wall_select,Building_select.mp3,0.9,0,0,0,1,0
WallTower_select,Building_select.mp3,0.9,0,0,0,1,0
AirDefense_select,Fx_Bld_Air_Defense.mp3,0.9,0,0,0,1,0
Airport_select,Fx_Bld_Airport.mp3,0.9,0,0,0,1,0
Barracks_select,Fx_Bld_Barracks.mp3,0.9,0,0,0,1,0
CoastalDefense_select,Fx_Bld_Coastal_Defense.mp3,0.9,0,0,0,1,0
Dock_select,Fx_Bld_Dock.mp3,0.9,0,0,0,1,0
Factory_select,Fx_Bld_Factory.mp3,0.9,0,0,0,1,0
Farm_select,Fx_Bld_Farm.mp3,0.9,0,0,0,1,0
Fortress_select,Fx_Bld_Fortress.mp3,0.9,0,0,0,1,0
PalisadeGate_select,Fx_Bld_Gate.mp3,0.9,0,0,0,1,0
WallGate_select,Fx_Bld_Gate.mp3,0.9,0,0,0,1,0
House_select,Fx_Bld_House.mp3,0.9,0,0,0,1,0
Market_select,Fx_Bld_Market.mp3,0.9,0,0,0,1,0
Palisade_select,Fx_Bld_Palisade.mp3,0.9,0,0,0,1,0
Herc_plant_select,Fx_Bld_Herc_Plant.mp3,0.9,0,0,0,1,0
Plant_select,Fx_Bld_Plant.mp3,0.9,0,0,0,1,0
silo_select,Fx_Bld_Silo.mp3,0.9,0,0,0,1,0
Stable_select,Fx_Bld_Stable.mp3,0.9,0,0,0,1,0
Temple_select,Fx_Bld_Temple.mp3,0.9,0,0,0,1,0
University_select,Fx_Bld_University.mp3,0.9,0,0,0,1,0
Warehouse_select,Fx_Bld_Warehouse.mp3,0.9,0,0,0,1,0
Mill_select,Fx_Bld_Workshop.mp3,0.9,0,0,0,1,0

//OTHER SOUNDS,,,,,,,
fx_balloon_sel,fx_balloon_sel.mp3,0.75,0,0,0,1,0
fx_balloon_ack,fx_move_balloon_sel.mp3,0.75,0,0,0,1,0
fx_satellite_ack,fx_satellite_ack.mp3,0.5,0,0,0,1,0
fx_satellite_sel,fx_satellite_sel.mp3,0.5,0,0,0,1,0
fx_air_down,fx_air_down.mp3,1.5,1,4,0.4,1,0
//MOVEMENT SOUNDS,,,,,,,
fx_move_wheeled_02,fx_siegemove1.mp3,1,1,3,0,1,0
fx_move_balloon,fx_move_balloon.mp3,0.5,1,3,0,1,0
fx_move_boat_2,fx_move_boat_2.wav,0.8,1,3,0,1,0
fx_move_boat_3,fx_move_boat_3.wav,0.8,1,3,0,1,0
fx_move_boat_4,fx_move_boat_4.wav,0.8,1,3,0,1,0
fx_move_boat_7,fx_move_boat_7.wav,0.8,1,3,0,1,0
fx_move_halftrack,fx_move_halftrack.wav,0.8,1,3,0,1,0
fx_move_helicopter_01,fx_move_helicopter_01.wav,0.85,1,3,0,1,0
fx_move_helicopter_02,fx_move_helicopter_02.wav,0.85,1,3,0,1,0
fx_move_helicopter_03,fx_move_helicopter_03.wav,1.2,1,3,0,1,0
fx_move_jet_01,fx_move_jet_01.wav,1,1,3,0,1,0
fx_move_jet_03,fx_move_jet_03.wav,1,1,3,0,1,0
fx_move_jet_takeoff_01,fx_move_jet_takeoff_01.wav,1,0,3,0,1,0
fx_move_jet_takeoff_03,fx_move_jet_takeoff_03.wav,1,0,3,0,1,0
fx_move_mech,fx_move_2_legged_herc.mp3,0.85,1,3,0,1,0
fx_move_mech_02,fx_move_4_legged_herc.mp3,0.85,1,3,0,1,0
fx_move_motorized_02,fx_move_motorized_02.wav,0.5,1,3,0,1,0
fx_move_plane_01,fx_move_plane_01.wav,1,1,3,0,1,0
fx_move_plane_03,fx_move_plane_03.wav,1,1,3,0,1,0
fx_move_plane_04,fx_move_plane_04.wav,1,1,3,0,1,0
fx_move_plane_takeoff_01,fx_move_plane_takeoff_01.wav,1,0,3,0,1,0
fx_move_plane_takeoff_03,fx_move_plane_takeoff_03.wav,1,0,3,0,1,0
fx_move_plane_takeoff_04,fx_move_plane_takeoff_04.wav,1,0,3,0,1,0
fx_move_rpg_striker,fx_move_rpg_striker.wav,0.7,1,3,0,1,0
fx_move_satellite_01,fx_move_satellite_01.wav,0.5,1,3,0,1,0
fx_move_self_propelled,fx_move_tank_01.wav,0.8,1,3,0,1,0
fx_move_sub_dive_horn,fx_move_sub_dive_horn.mp3,0.5,0,3,0,1,0
fx_move_sub_ping_high,fx_move_sub_ping_high.mp3,0.5,0,3,0,1,0
fx_move_sub_ping_low,fx_move_sub_ping_low.mp3,0.5,0,3,0,1,0
fx_move_tank_02,fx_move_halftrack.wav,0.7,1,3,0,1,0
fx_move_wheeled_04,fx_siegemove2.mp3,1,1,3,0,1,0
fx_mrls_unpack,fx_mrls_unpack.mp3,0.6,0,3,0,1,0
fx_move_zeppelin,fx_move_zeppelin.mp3,0.7,1,3,0,1,0
fx_move_horse_01,fx_move_horse_01.mp3,0.5,1,3,0,1,0
fx_move_horse_02,fx_move_horse_02.mp3,0.5,1,3,0,1,0
fx_move_elephant,fx_move_elephant.mp3,0.4,1,3,0,1,0
fx_move_aircraftcarrier,fx_mov_aircraftcarrier_1.wav,1.0,1,3,0,1,0
fx_move_battleship1,fx_mov_battleship_1.wav,1.1,1,3,0,1,0
fx_move_battleship2,fx_mov_battleship_2.wav,0.9,1,3,0,1,0
fx_move_destroyer1,fx_mov_destroyer_1.wav,1.0,1,3,0,1,0
fx_move_destroyer2,fx_mov_destroyer_2.wav,1.0,1,3,0,1,0
fx_move_howercraft,fx_mov_hovercraft_1.wav,0.8,1,3,0,1,0
fx_move_howercraft2,fx_mov_hovercraft_1.wav,0.5,1,3,0,1,0
fx_move_motorboat1,fx_mov_motorboat_1.wav,1.0,1,3,0,1,0
fx_move_motorboat2,fx_mov_motorboat_2.wav,1.0,1,3,0,1,0
fx_move_motorboat3,fx_mov_motorboat_2.wav,0.6,1,3,0,1,0
fx_move_paddleboat1,fx_mov_paddleboat_large_1.wav,1.0,1,3,0,1,0
fx_move_paddleboat2,fx_mov_paddleboat_small_1.wav,1.0,1,3,0,1,0
fx_move_submarinenew,fx_mov_submarine_new.wav,1.5,1,3,0,1,0
fx_move_submarinenew2,fx_mov_herc_naval_1.wav,1.5,1,3,0,1,0
fx_move_raft,fx_mov_raft_1.wav,0.6,1,3,0,1,0
fx_move_ship_oarlsb1,fx_mov_ship_oar_large_1.wav,0.9,1,3,0,1,0
fx_move_ship_oarlsb2,fx_mov_ship_oar_large_2.wav,0.7,1,3,0,1,0
fx_move_ship_oarlsm1,fx_mov_ship_oar_small_1.wav,0.7,1,3,0,1,0
fx_move_ship_oarlsm2,fx_mov_ship_oar_small_2.wav,0.7,1,3,0,1,0
fx_move_sailboat1,fx_mov_sailboat_1.wav,0.7,1,3,0,1,0
fx_move_sailboat2,fx_mov_sailboat_2.wav,0.7,1,3,0,1,0
fx_move_flyherc,fx_mov_herc_flying_1.wav,1.0,1,3,0,1,0
fx_move_hellnew01,fx_mov_helicopter_1.wav,1.0,1,3,0,1,0
fx_move_hellnew02,fx_mov_helicopter_2.wav,1.0,1,3,0,1,0
fx_move_hellnew03,fx_mov_helicopter_3.wav,1.0,1,3,0,1,0
fx_move_hellnew04,fx_mov_helicopter_4.wav,1.0,1,3,0,1,0
fx_move_horsewagon,fx_mov_horse_wagon_1.wav,1.0,1,3,0,1,0
fx_move_humanWALK,fx_mov_swordsman_walk_1.wav,0.5,1,3,0,1,0
fx_move_humanRUN,fx_mov_swordsman_jog_1.wav,0.5,1,3,0,1,0
fx_mov_modern_cannon_1,fx_mov_modern_cannon_1.wav,0.6,1,3,0,1,0
fx_mov_modern_cannon_2,fx_mov_modern_cannon_2.wav,0.8,1,3,0,1,0
fx_mov_motorcycle_1,fx_mov_motorcycle_1.wav,1.0,1,3,0,1,0
fx_mov_tankheavy_1,fx_mov_tank_heavy_1.wav,1.0,1,3,0,1,0
fx_mov_tankheavy_2,fx_mov_tank_heavy_2.wav,1.0,1,3,0,1,0
fx_mov_tankLight_1,fx_mov_tank_Light_1.wav,1.0,1,3,0,1,0
fx_mov_tankLight_2,fx_mov_tank_Light_2.wav,1.0,1,3,0,1,0
fx_mov_truck_1,fx_mov_truck_1.wav,1.0,1,3,0,1,0
fx_mov_truck_2,fx_mov_truck_2.wav,1.0,1,3,0,1,0
fx_mov_truck_3,fx_mov_truck_3.wav,0.7,1,3,0,1,0
fx_mov_truck_mideast_1,fx_mov_truck_mid_east_1.wav,1.0,1,3,0,1,0
fx_mov_truck_mideast_2,fx_mov_truck_mid_east_2.wav,1.0,1,3,0,1,0
fx_mov_truck_mideast_3,fx_mov_truck_mid_east_3.wav,1.0,1,3,0,1,0
fx_mov_truck_mideast_4,fx_mov_truck_mid_east_4.wav,1.0,1,3,0,1,0
fx_mov_truck_mideast_5,fx_mov_truck_mid_east_5.wav,1.0,1,3,0,1,0
fx_mov_motorcycle2,fx_mov_motorcycle2.wav,1.0,1,3,0,1,0
fx_tankmove5,fx_tankmove5.wav,1.0,1,3,0,1,0
fx_tankmove6,fx_tankmove6.wav,1.0,1,3,0,1,0
fx_tankmove7,fx_tankmove7.wav,1.0,1,3,0,1,0
fx_truckmoveOLD,fx_truckmoveOLD.wav,1.0,1,3,0,1,0
fx_vwmove,fx_vwmove.wav,1.0,1,3,0,1,0
fx_watertank,fx_watertank.wav,1.0,1,3,0,1,0
fx_mov_airplane_1,fx_mov_airplane_1.wav,1.0,1,3,0,1,0
fx_mov_airplane_2,fx_mov_airplane_2.wav,1.0,1,3,0,1,0
fx_mov_bomber_1,fx_mov_bomber_1.wav,1.0,1,3,0,1,0
fx_mov_bomber_2,fx_mov_bomber_2.wav,1.0,1,3,0,1,0
fx_mov_bomber_3,fx_mov_bomber_3.wav,1.0,1,3,0,1,0
fx_mov_jet_1,fx_mov_jet_1.wav,1.0,1,3,0,1,0
fx_mov_jet_2,fx_mov_jet_2.wav,1.0,1,3,0,1,0
fx_ww1_bomber,fx_ww1_bomber.wav,0.5,1,3,0,1,0
fx_ww1_fighter2,fx_ww1_fighter2.wav,0.5,1,3,0,1,0
fx_ww1_fighter3,fx_ww1_fighter3.wav,0.5,1,3,0,1,0
fx_ww2_bomber,fx_ww2_bomber.wav,0.5,1,3,0,1,0
fx_ww2_fighter2,fx_ww2_fighter2.wav,0.5,1,3,0,1,0
fx_ww2_fighter1,fx_ww2_fighter1.wav,0.5,1,3,0,1,0
fx_ww1_fighter1,fx_ww1_fighter1.wav,0.5,1,3,0,1,0
fx_ww1_fighter4,fx_ww1_fighter4.wav,0.5,1,3,0,1,0
fx_mov_siege_light_1,fx_mov_siege_light_1.wav,1.0,1,3,0,1,0
fx_mov_siege_light_2,fx_mov_siege_light_2.wav,1.0,1,3,0,1,0
fx_mov_siege_medium_1,fx_mov_siege_medium_1.wav,1.0,1,3,0,1,0
fx_mov_siege_medium_2,fx_mov_siege_medium_2.wav,1.0,1,3,0,1,0
fx_mov_siege_heavy_1,fx_mov_siege_heavy_1.wav,1.0,1,3,0,1,0
fx_mov_siege_heavy_2,fx_mov_siege_heavy_2.wav,1.0,1,3,0,1,0
fx_mov_camel_walk_1,fx_mov_camel_walk_1.mp3,0.7,1,3,0,1,0
fx_mov_camel_gallop_1,fx_mov_camel_gallop_1.mp3,0.7,1,3,0,1,0
fx_mov_mixed_walk_1,fx_mov_mixed_walk_1.wav,0.7,1,3,0,1,0
fx_mov_trade_cart_1,fx_mov_trade_cart_1.wav,1.2,1,3,0,1,0
fx_mov_horse_trot_1,fx_mov_horse_trot_1.wav,1.2,1,3,0,1,0
fx_mov_horse_trot_2,fx_mov_horse_trot_2.wav,1.2,1,3,0,1,0
fx_mov_horse_gallop_1,fx_mov_horse_gallop_1.wav,1.2,1,3,0,1,0
fx_mov_horse_gallop_2,fx_mov_horse_gallop_2.wav,1.2,1,3,0,1,0
fx_mov_fau1,fx_mov_fau1.wav,1.2,1,3,0,1,0

//AIRCRAFT_CARRIER,,,,,,,
v_AircraftCarrier_11_sel01,v_AircraftCarrier_11_sel01.mp3,1,0,0,0,1,0
v_AircraftCarrier_11_com01,v_AircraftCarrier_11_com01.mp3,1,0,0,0,1,0
v_AircraftCarrier_11_com02,v_AircraftCarrier_11_com02.mp3,1,0,0,0,1,0

v_AircraftCarrier_14_sel01,v_AircraftCarrier_14_sel01.mp3,1,0,0,0,1,0
v_AircraftCarrier_14_com01,v_AircraftCarrier_14_com01.mp3,1,0,0,0,1,0
v_AircraftCarrier_14_com02,v_AircraftCarrier_14_com02.mp3,1,0,0,0,1,0

//BATTLESHIP,,,,,,,
v_Battleship_11_sel01,v_Battleship_11_sel01.mp3,1,0,0,0,1,0
v_Battleship_11_com01,v_Battleship_11_com01.mp3,1,0,0,0,1,0
v_Battleship_11_com02,v_Battleship_11_com02.mp3,1,0,0,0,1,0
v_Battleship_11_spe01,v_Battleship_11_spe01.mp3,1,0,0,0,1,0

v_Battleship_13_sel01,v_Battleship_13_sel01.mp3,1,0,0,0,1,0
v_Battleship_13_com01,v_Battleship_13_com01.mp3,1,0,0,0,1,0
v_Battleship_13_com02,v_Battleship_13_com02.mp3,1,0,0,0,1,0
v_Battleship_13_spe01,v_Battleship_13_spe01.mp3,1,0,0,0,1,0

v_Battleship_15_sel01,v_Battleship_15_sel01.mp3,1,0,0,0,1,0
v_Battleship_15_com01,v_Battleship_15_com01.mp3,1,0,0,0,1,0
v_Battleship_15_com02,v_Battleship_15_com02.mp3,1,0,0,0,1,0
v_Battleship_15_spe01,v_Battleship_15_spe01.mp3,1,0,0,0,1,0

//CARGOSHIP,,,,,,,
v_Cargoship_sel01,v_Cargoship_sel01.mp3,1,0,0,0,1,0
v_Cargoship_com01,v_Cargoship_com01.mp3,1,0,0,0,1,0
v_Cargoship_com02,v_Cargoship_com02.mp3,1,0,0,0,1,0

v_Cargoship_11_sel01,v_Cargoship_11_sel01.mp3,1,0,0,0,1,0
v_Cargoship_11_com01,v_Cargoship_11_com01.mp3,1,0,0,0,1,0
v_Cargoship_11_com02,v_Cargoship_11_com02.mp3,1,0,0,0,1,0

//DESTROYER,,,,,,,
v_Destroyer_11_sel01,v_Destroyer_11_sel01.mp3,1,0,0,0,1,0
v_Destroyer_11_com01,v_Destroyer_11_com01.mp3,1,0,0,0,1,0
