// NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// reusable fe elements,,,,,,,,,,,,,,,,,,,,,,,,,,
hotkey_edit_dialog_clear,Button,hotkey_edit_dialog,0,hotkey_edit_dialog_cancel,SourceULTargetUR,,SourceULTargetUL,-7,0,15,0,-1,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_editHK_clear,,,0,,""""""



// ---------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// SKIRMISH SCREEN,,,,,,,,,,,,,,,,,,,,,,,,,,

sk_title,Text,fe_bink,0,,SourceULTargetUL,,SourceURTargetUR,20,10,-20,0,-1,40,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_screentitle_sp_skirmish,,,1,,""""""
sk_buttons_cont,Widget,fe_bink,0,,SourceLRTargetLR,,,-20,-20,0,0,650,200,,,,,,0,0,,,,1,,""""""
sk_launch_button,Button,sk_buttons_cont,0,,SourceLRTargetLR,,,0,0,0,0,210,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_launch,,,0,,""""""
sk_back_button,Button,sk_buttons_cont,0,,SourceLRTargetLR,,,-210,0,0,0,210,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_back,,,0,,""""""
sk_chooseForces_button,Button,sk_buttons_cont,0,,SourceLLTargetLL,,,0,0,0,0,228,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_chooseForces,,,0,,""""""
sk_savesettings_button,Button,sk_buttons_cont,0,,SourceLRTargetLR,,,0,-64,0,0,325,64,spr_fe_button_med,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_savesettings,,,0,,""""""
sk_loadsettings_button,Button,sk_buttons_cont,0,sk_savesettings_button,SourceULTargetUR,,,0,0,0,0,325,64,spr_fe_button_med,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_loadsettings,,,0,,""""""

// developer-only save settings button,,,,,,,,,,,,,,,,,,,,,,,,,,
sk_savesettings_button_dev,Button,fe_bink,0,,SourceURTargetUR,,,-20,5,0,0,450,64,spr_fe_button_medLong,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_savesettings_dev,,,0,,""""""

// output display,,,,,,,,,,,,,,,,,,,,,,,,,,
sk_output_panel,Sprite,,0,,SourceLRTargetLR,sk_chooseForces_button,SourceULTargetLL,-20,-154,0,0,-1,408,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,,,,1,,"""tileV tilingScale=2.0"""
sk_output,Text,sk_output_panel,0,,SourceULTargetUL,,SourceLRTargetLR,10,10,-10,-10,-1,-1,spr_fe_insetpanel_large,wfs_fe_copper_inset,,fs_std_med_blackest,,8,0,,,,0,,"""scrollBar=fe_scrollbar autoScroll wordWrap markup"""

// the game-info mega-widget,,,,,,,,,,,,,,,,,,,,,,,,,,
sk_gameinfo,GameInfo,fe_bink,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=sk_gameinfo_settingspanel lastWidget=sk_gameinfo_players_ledger_9 childPrefix=sk_gameinfo"""

// groups of settings widgets for skirmish gameinfo,,,,,,,,,,,,,,,,,,,,,,,,,,
sk_gameinfo_settingspanel,Widget,,1,,SourceLLTargetLL,sk_output_panel,SourceULTargetUR,20,-15,-8,0,-1,-1,,wfs_fe_panel,,,,0,0,,,,1,,""""""
sk_gameinfo_settingsPan_bkg1,Sprite,sk_gameinfo_settingspanel,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileU tilingScale=2.0"""
sk_gameinfo_settingsPan_bkg2,Sprite,sk_gameinfo_settingspanel,0,sk_gameinfo_settingsPan_bkg1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileU tilingScale=2.0"""
sk_gameinfo_vcond_label,Text,sk_gameinfo_settingspanel,0,,,,,10,8,0,0,150,35,,,,fs_std_large_white,LeftMid,0,0,tx_fe_gametype,,,1,,""""""
sk_gameinfo_vcond,VCondPicker,sk_gameinfo_settingspanel,0,sk_gameinfo_vcond_label,SourceURTargetUL,,SourceURTargetUR,10,2,-10,0,-1,75,,,,,,0,0,,,,0,,"""firstWidget=fe_vcond_condition lastWidget=fe_vcond_terrhs_st childPrefix=fe_vcond"""
sk_gameinfo_separator,Sprite,sk_gameinfo_settingspanel,0,,SourceULTargetUL,,SourceURTargetUR,8,84,-8,0,-1,8,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
sk_gameinfo_gameset_tab,RadioButton,sk_gameinfo_settingspanel,0,sk_gameinfo_separator,SourceLLTargetUL,,,0,5,0,0,205,45,spr_fe_tab_med,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_gamesettings,,,0,,"""family=sk_settings_family widgetToShowHide=fe_gamesettings_main_basic value=1 clickFlags=37"""
sk_gameinfo_advset_tab,RadioButton,sk_gameinfo_settingspanel,0,sk_gameinfo_gameset_tab,SourceURTargetUL,,,8,0,0,0,205,45,spr_fe_tab_med,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_gamesettings_adv,,,0,,"""family=sk_settings_family widgetToShowHide=fe_gamesettings_main_advanced clickFlags=37"""
sk_gameinfo_mapset_tab,RadioButton,sk_gameinfo_settingspanel,0,sk_gameinfo_advset_tab,SourceURTargetUL,,,8,0,0,0,205,45,spr_fe_tab_med,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_mapsettings,,,0,,"""family=sk_settings_family widgetToShowHide=sk_gameinfo_mapsettings clickFlags=37"""
sk_gameinfo_envset_tab,RadioButton,sk_gameinfo_settingspanel,0,sk_gameinfo_mapset_tab,SourceURTargetUL,sk_gameinfo_separator,SourceLRTargetUR,8,0,0,0,-1,45,spr_fe_tab_med,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_envsettings,,,0,,"""family=sk_settings_family widgetToShowHide=sk_gameinfo_envsettings clickFlags=37"""
sk_gameinfo_settings_cont,Widget,sk_gameinfo_settingspanel,0,sk_gameinfo_gameset_tab,SourceLLTargetUL,,SourceLRTargetLR,0,5,-8,-8,-1,-1,,,,,,0,0,,,,1,,""""""
sk_gameinfo_envsettings,EnvSettings,sk_gameinfo_settings_cont,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=fe_envsettings_seasons_frame, lastWidget=fe_envsettings_wind_lbl, childPrefix=fe_envsettings"""
sk_gameinfo_mapsettings,MapSettings,sk_gameinfo_settings_cont,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=fe_mapsettings_create, lastWidget=fe_mapsettings_load_filename, childPrefix=fe_mapsettings"""
sk_gameinfo_gamesettings,GameSettings,sk_gameinfo_settings_cont,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=fe_gamesettings_main_basic, lastWidget=fe_gamesettings_teamstate, firstWidget2=sk_gamesettings_teamPlace, lastWidget2=sk_gamesettings_unbTreatLbl, firstWidget3=fe_gamesettings_speed_label, lastWidget3=fe_gamesettings_NT_lbl, childPrefix=fe_gamesettings, altChildPrefix=sk_gamesettings"""

// player info widgets (should directly follow settings widgets block),,,,,,,,,,,,,,,,,,,,,,,,,,
sk_gameinfo_playerspanel,Widget,,1,,SourceURTargetUR,sk_gameinfo_settingspanel,SourceULTargetLL,-20,60,0,-8,-1,-1,,wfs_fe_panel,,,,0,0,,,,1,,""""""
sk_gameinfo_plyrsPan_bkg1,Sprite,sk_gameinfo_playerspanel,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileU tilingScale=2.0"""
sk_gameinfo_plyrsPan_bkg2,Sprite,sk_gameinfo_playerspanel,0,sk_gameinfo_plyrsPan_bkg1,SourceURTargetUL,sk_gameinfo_plyrsPan_bkg1,SourceLRTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileU tilingScale=2.0"""
sk_gameinfo_plyrsPan_bkg3,Sprite,sk_gameinfo_playerspanel,0,sk_gameinfo_plyrsPan_bkg2,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_right,,,,,0,0,,,,1,,"""tileU tilingScale=2.0"""
sk_gameinfo_playerlabels,GroupOfWidgets,sk_gameinfo_playerspanel,0,,SourceULTargetUL,,SourceURTargetUR,10,0,-10,0,-1,64,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_label lastWidget=sk_playerinfo_handicap_label"""
sk_gameinfo_playerinfo_1,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerlabels,SourceLRTargetUR,0,0,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_2,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_1,SourceLRTargetUR,0,43,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_3,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_2,SourceLRTargetUR,0,86,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_4,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_3,SourceLRTargetUR,0,129,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_5,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_4,SourceLRTargetUR,0,172,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_6,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_5,SourceLRTargetUR,0,215,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_7,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_6,SourceLRTargetUR,0,258,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_8,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_7,SourceLRTargetUR,0,301,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_9,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_8,SourceLRTargetUR,0,344,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_playerinfo_10,PlayerInfo,sk_gameinfo_playerspanel,0,sk_gameinfo_playerlabels,SourceLLTargetUL,sk_gameinfo_playerinfo_9,SourceLRTargetUR,0,387,0,0,-1,44,,,,,,0,0,,,,1,,"""firstWidget=sk_playerinfo_active lastWidget=sk_playerinfo_handicap childPrefix=sk_playerinfo"""
sk_gameinfo_players_ledger_1,Sprite,sk_gameinfo_playerspanel,0,sk_gameinfo_playerinfo_1,SourceULTargetUL,sk_gameinfo_playerinfo_1,SourceLRTargetLR,0,0,0,0,-1,-1,spr_blackpixel_alpha25,,,,,0,0,,,,1,,"""moveBehindSibling=sk_gameinfo_playerinfo_1"""
sk_gameinfo_players_ledger_3,Sprite,sk_gameinfo_playerspanel,0,sk_gameinfo_playerinfo_3,SourceULTargetUL,sk_gameinfo_playerinfo_3,SourceLRTargetLR,0,0,0,0,-1,-1,spr_blackpixel_alpha25,,,,,0,0,,,,1,,"""moveBehindSibling=sk_gameinfo_playerinfo_3"""
sk_gameinfo_players_ledger_5,Sprite,sk_gameinfo_playerspanel,0,sk_gameinfo_playerinfo_5,SourceULTargetUL,sk_gameinfo_playerinfo_5,SourceLRTargetLR,0,0,0,0,-1,-1,spr_blackpixel_alpha25,,,,,0,0,,,,1,,"""moveBehindSibling=sk_gameinfo_playerinfo_5"""
sk_gameinfo_players_ledger_7,Sprite,sk_gameinfo_playerspanel,0,sk_gameinfo_playerinfo_7,SourceULTargetUL,sk_gameinfo_playerinfo_7,SourceLRTargetLR,0,0,0,0,-1,-1,spr_blackpixel_alpha25,,,,,0,0,,,,1,,"""moveBehindSibling=sk_gameinfo_playerinfo_7"""
sk_gameinfo_players_ledger_9,Sprite,sk_gameinfo_playerspanel,0,sk_gameinfo_playerinfo_9,SourceULTargetUL,sk_gameinfo_playerinfo_9,SourceLRTargetLR,0,0,0,0,-1,-1,spr_blackpixel_alpha25,,,,,0,0,,,,1,,"""moveBehindSibling=sk_gameinfo_playerinfo_9"""

// variant map settings with some hidden developer options,,,,,,,,,,,,,,,,,,,,,,,,,,
sk_gameinfo_mapsettings_dev,MapSettings,sk_gameinfo_settings_cont,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=fe_mapsettings_create, lastWidget=fe_mapsettings_load_filename, firstWidget2=fe_mapsettings_width_lbl, lastWidget2=fe_mapsettings_randseed, childPrefix=fe_mapsettings"""

// variant game settings with some hidden developer options,,,,,,,,,,,,,,,,,,,,,,,,,,
sk_gameinfo_gamesettings_dev,GameSettings,sk_gameinfo_settings_cont,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,"""firstWidget=fe_gamesettings_main_basic, lastWidget=fe_gamesettings_teamstate, firstWidget2=sk_gamesettings_teamPlace, lastWidget2=sk_gamesettings_unbTreatLbl, firstWidget3=fe_gamesettings_speed_label, lastWidget3=fe_gamesettings_NT_exact, childPrefix=fe_gamesettings, altChildPrefix=sk_gamesettings"""


// ---------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// MULTIPLAYER SCREENS,,,,,,,,,,,,,,,,,,,,,,,,,,
// NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// resusable mp root widget,,,,,,,,,,,,,,,,,,,,,,,,,,
mp_root,TabMaster,,0,,,,,0,0,0,0,1600,1200,,wfs_fe_screen,,,,0,0,,,,1,,""""""
mp_movie,Bink,,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,""""""

// gamespy logo,,,,,,,,,,,,,,,,,,,,,,,,,,
mp_gamespy_logo,Sprite,,0,,SourceURTargetUR,,,-20,9,0,0,176,42,spr_logo_gamespy,,,,,0,0,,,,1,,""""""

// top-level multiplayer screen (top-level),,,,,,,,,,,,,,,,,,,,,,,,,,
mp_main_title,Text,,0,,SourceULTargetUL,,SourceURTargetUR,20,10,-20,0,-1,40,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_screentitle_mp_main,,,1,,""""""
mp_main_panel,Sprite,,0,,,,,570,316,0,0,401,315,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
mp_main_gamespy,Button,mp_main_panel,0,,SourceULTargetUL,,SourceURTargetUR,25,20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_mp_internet,,,0,,""""""
mp_main_LAN,Button,mp_main_panel,0,mp_main_gamespy,SourceLLTargetUL,mp_main_gamespy,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_mp_lan,,,0,,""""""
mp_main_back,Button,mp_main_panel,0,mp_main_LAN,SourceLLTargetUL,mp_main_LAN,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_back,,,0,,""""""
mp_main_esrb_panel,Sprite,,0,,,,,470,700,0,0,600,120,,wfs_fe_panel,,,,0,0,,,,1,,""""""
mp_main_esrb_bkg_1,Sprite,mp_main_esrb_panel,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
mp_main_esrb_bkg_2,Sprite,mp_main_esrb_panel,0,mp_main_esrb_bkg_1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
mp_main_esrb_text,Text,mp_main_esrb_panel,0,,SourceULTargetUL,,SourceLRTargetLR,20,10,-20,-10,-1,-1,,,,fs_std_med_white,CenterMid,0,0,tx_fe_mp_esrb,,,1,,"""wordWrap"""

// gamespy login screen,,,,,,,,,,,,,,,,,,,,,,,,,,
mp_gs_login_title,Text,,0,,SourceULTargetUL,,SourceURTargetUR,20,10,-20,0,-1,40,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_screentitle_mp_gslogin,,,1,,""""""
mp_gs_login_panel,Widget,,0,,,,,415,343,0,0,720,465,,wfs_fe_panel,,,,0,0,,,,1,,""""""
mp_gs_login_bkg1,Sprite,mp_gs_login_panel,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
mp_gs_login_bkg2,Sprite,mp_gs_login_panel,0,mp_gs_login_bkg1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
mp_gs_login_email_label,Text,mp_gs_login_panel,0,,SourceULTargetUL,,,15,15,0,0,200,35,,,,fs_std_med_white,RightMid,0,0,tx_fe_mp_gs_email,,,1,,""""""
mp_gs_login_email,EditText,mp_gs_login_panel,0,mp_gs_login_email_label,SourceURTargetUL,,SourceURTargetUR,10,0,-15,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,""""""
mp_gs_login_nick_label,Text,mp_gs_login_panel,0,mp_gs_login_email_label,SourceLLTargetUL,,,0,20,0,0,200,35,,,,fs_std_med_white,RightMid,0,0,tx_fe_mp_gs_nick,,,1,,""""""
mp_gs_login_nick,EditText,mp_gs_login_panel,0,mp_gs_login_nick_label,SourceURTargetUL,,SourceURTargetUR,10,0,-15,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,""""""
mp_gs_login_pass_label,Text,mp_gs_login_panel,0,mp_gs_login_nick_label,SourceLLTargetUL,,,0,20,0,0,200,35,,,,fs_std_med_white,RightMid,0,0,tx_fe_mp_gs_pass,,,1,,""""""
mp_gs_login_pass,PasswordEditText,mp_gs_login_panel,0,mp_gs_login_pass_label,SourceURTargetUL,,SourceURTargetUR,10,0,-15,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,""""""
mp_gs_login_remember,CheckBox,mp_gs_login_panel,0,mp_gs_login_pass_label,SourceLLTargetUL,,,240,20,0,0,250,35,,,,fs_std_med_white,LeftMid,0,0,tx_fe_mp_gs_remember,,,0,,""""""
mp_gs_login_visitGamespy,Text,mp_gs_login_panel,0,mp_gs_login_pass_label,SourceLLTargetUL,,SourceURTargetUR,0,50,-15,0,-1,64,,,,fs_std_med_white,CenterMid,0,0,tx_fe_mp_gs_visitGamespy,,,1,,"""wordWrap"""
mp_gs_login_login,Button,mp_gs_login_panel,0,mp_gs_login_visitGamespy,SourceLRTargetUR,,,0,0,0,0,344,64,spr_fe_button_medLong,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_mp_gs_login,,,0,,""""""
mp_gs_login_createprofile,Button,mp_gs_login_panel,0,mp_gs_login_visitGamespy,SourceLLTargetUL,,,0,0,0,0,344,64,spr_fe_button_medLong,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_mp_gs_createprofile,,,0,,""""""
mp_gs_login_divider,Sprite,mp_gs_login_panel,0,,SourceLLTargetLL,,SourceLRTargetLR,10,-110,-10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
mp_gs_login_back,Button,mp_gs_login_panel,0,,SourceLLTargetLL,,,188,-15,0,0,344,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_back,,,0,,""""""

// gamespy create profile panel,,,,,,,,,,,,,,,,,,,,,,,,,,
mp_gs_createprof,Unknown,,0,,,,,0,0,0,0,720,420,,wfs_fe_panel,,,,0,0,tx_fe_mp_gs_createprof_title,,,1,,"""modal center titleBar=transp_panel_title_noMove"""
mp_gs_createprof_bkg1,Sprite,mp_gs_createprof,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0 moveToBack"""
mp_gs_createprof_bkg2,Sprite,mp_gs_createprof,0,mp_gs_createprof_bkg1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0 moveToBack"""
mp_gs_createprof_divider1,Sprite,mp_gs_createprof,0,,SourceULTargetUL,,SourceURTargetUR,10,42,-10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
mp_gs_createprof_divider2,Sprite,mp_gs_createprof,0,,SourceLLTargetLL,,SourceLRTargetLR,10,-90,-10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
mp_gs_createprof_email_label,Text,mp_gs_createprof,0,,SourceULTargetUL,,,15,60,0,0,200,35,,,,fs_std_med_white,RightMid,0,0,tx_fe_mp_gs_email,,,1,,""""""
mp_gs_createprof_email,EditText,mp_gs_createprof,0,mp_gs_createprof_email_label,SourceURTargetUL,,SourceURTargetUR,10,0,-15,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,"""tileUV"""
mp_gs_createprof_nick_label,Text,mp_gs_createprof,0,mp_gs_createprof_email_label,SourceLLTargetUL,,,0,20,0,0,200,35,,,,fs_std_med_white,RightMid,0,0,tx_fe_mp_gs_nick,,,1,,""""""
mp_gs_createprof_nick,EditText,mp_gs_createprof,0,mp_gs_createprof_nick_label,SourceURTargetUL,,SourceURTargetUR,10,0,-15,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,"""maxLen=20 tileUV"""
mp_gs_createprof_pass_label,Text,mp_gs_createprof,0,mp_gs_createprof_nick_label,SourceLLTargetUL,,,0,20,0,0,200,35,,,,fs_std_med_white,RightMid,0,0,tx_fe_mp_gs_pass,,,1,,""""""
mp_gs_createprof_pass,PasswordEditText,mp_gs_createprof,0,mp_gs_createprof_pass_label,SourceURTargetUL,,SourceURTargetUR,10,0,-15,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,"""tileUV"""
mp_gs_createprof_vpass_label,Text,mp_gs_createprof,0,mp_gs_createprof_pass_label,SourceLLTargetUL,,,0,20,0,0,200,35,,,,fs_std_med_white,RightMid,0,0,tx_fe_mp_gs_passverify,,,1,,""""""
mp_gs_createprof_vpass,PasswordEditText,mp_gs_createprof,0,mp_gs_createprof_vpass_label,SourceURTargetUL,,SourceURTargetUR,10,0,-15,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,"""tileUV"""
mp_gs_createprof_remember,CheckBox,mp_gs_createprof,0,mp_gs_createprof_vpass_label,SourceLLTargetUL,,,240,20,0,0,250,35,,,,fs_std_med_white,,0,0,tx_fe_mp_gs_remember,,,0,,""""""
mp_gs_createprof_create,Button,mp_gs_createprof,0,,SourceLRTargetLR,,,-15,-15,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_mp_gs_createprof_create,,,0,,""""""
mp_gs_createprof_cancel,Button,mp_gs_createprof,0,mp_gs_createprof_create,SourceULTargetUR,,,-7,0,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_cancel,,,0,,""""""

// gamespy select unique nick panel,,,,,,,,,,,,,,,,,,,,,,,,,,
mp_gs_selectNick,Unknown,,0,,,,,0,0,0,0,510,475,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,tx_fe_mp_gs_selectNick_title,,,1,,"""modal center titleBar=transp_panel_title_noMove"""
mp_gs_selectNick_divider1,Sprite,mp_gs_selectNick,0,,SourceULTargetUL,,SourceURTargetUR,10,42,-10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
mp_gs_selectNick_text,Text,mp_gs_selectNick,0,,SourceULTargetUL,,SourceURTargetUR,15,60,-15,0,200,32,,,,fs_std_med_white,Left,0,0,,,,1,,"""wordWrap"""
mp_gs_selectNick_underMsgCont,Widget,mp_gs_selectNick,0,mp_gs_selectNick_text,SourceLLTargetUL,,SourceLRTargetLR,-15,0,0,0,-1,-1,,,,,,0,0,,,,1,,""""""
mp_gs_selectNick_input,EditText,mp_gs_selectNick_underMsgCont,0,mp_gs_selectNick_text,SourceLLTargetUL,mp_gs_selectNick_text,SourceLRTargetUR,0,10,0,0,-1,32,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,8,0,,,,0,,"""tileUV"""
